Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,29/04/2018,20:00,Fluminense,Sao Paulo,1,1,D,,,,,,
BRA,29/04/2018,20:00,Palmeiras,Chapecoense-SC,0,0,D,,,,,,
BRA,29/04/2018,20:00,Parana,Sport Recife,1,2,A,,,,,,
BRA,29/04/2018,23:00,Internacional,Cruzeiro,0,0,D,,,,,,
BRA,01/05/2018,00:00,America MG,Vitoria,2,1,H,,,,,,
BRA,05/05/2018,23:00,Sao Paulo,Atletico-MG,2,2,D,,,,,,
BRA,05/05/2018,23:00,Vasco,America MG,4,1,H,,,,,,
BRA,06/05/2018,15:00,Corinthians,Ceara,1,1,D,,,,,,
BRA,06/05/2018,20:00,Athletico-PR,Palmeiras,1,3,A,,,,,,
BRA,06/05/2018,20:00,Cruzeiro,Botafogo RJ,1,0,H,,,,,,
BRA,06/05/2018,20:00,Flamengo RJ,Internacional,2,0,H,,,,,,
BRA,06/05/2018,20:00,Vitoria,Fluminense,1,2,A,,,,,,
BRA,06/05/2018,23:00,Gremio,Santos,5,1,H,,,,,,
BRA,06/05/2018,23:00,Sport Recife,Bahia,2,0,H,,,,,,
BRA,08/05/2018,00:00,Chapecoense-SC,Parana,1,1,D,,,,,,
BRA,12/05/2018,20:00,Gremio,Internacional,0,0,D,,,,,,
BRA,13/05/2018,15:00,Cruzeiro,Sport Recife,2,0,H,,,,,,
BRA,13/05/2018,20:00,Athletico-PR,Atletico-MG,1,2,A,,,,,,
BRA,13/05/2018,20:00,Bahia,Sao Paulo,2,2,D,,,,,,
BRA,13/05/2018,20:00,Chapecoense-SC,Flamengo RJ,3,2,H,,,,,,
BRA,13/05/2018,20:00,Corinthians,Palmeiras,1,0,H,,,,,,
BRA,13/05/2018,20:00,Vasco,Vitoria,2,3,A,,,,,,
BRA,13/05/2018,23:00,Santos,Parana,3,1,H,,,,,,
BRA,15/05/2018,00:00,Botafogo RJ,Fluminense,2,1,H,,,,,,
BRA,15/05/2018,00:00,Ceara,America MG,2,2,D,,,,,,
BRA,19/05/2018,20:00,Atletico-MG,Cruzeiro,1,0,H,,,,,,
BRA,19/05/2018,23:00,Flamengo RJ,Vasco,1,1,D,,,,,,
BRA,20/05/2018,01:00,Palmeiras,Bahia,3,0,H,,,,,,
BRA,20/05/2018,15:00,Vitoria,Ceara,2,1,H,,,,,,
BRA,20/05/2018,20:00,America MG,Botafogo RJ,1,0,H,,,,,,
BRA,20/05/2018,20:00,Parana,Gremio,0,0,D,,,,,,
BRA,20/05/2018,20:00,Sao Paulo,Santos,1,0,H,,,,,,
BRA,20/05/2018,20:00,Sport Recife,Corinthians,1,1,D,,,,,,
BRA,20/05/2018,23:00,Fluminense,Athletico-PR,2,0,H,,,,,,
BRA,22/05/2018,00:00,Internacional,Chapecoense-SC,3,0,H,,,,,,
BRA,26/05/2018,20:00,Fluminense,Chapecoense-SC,3,1,H,,,,,,
BRA,26/05/2018,23:00,Palmeiras,Sport Recife,2,3,A,,,,,,
BRA,27/05/2018,01:00,Atletico-MG,Flamengo RJ,0,1,A,,,,,,
BRA,27/05/2018,15:00,Parana,Athletico-PR,0,0,D,,,,,,
BRA,27/05/2018,20:00,Bahia,Vasco,3,0,H,,,,,,
BRA,27/05/2018,20:00,Botafogo RJ,Vitoria,1,1,D,,,,,,
BRA,27/05/2018,20:00,Internacional,Corinthians,2,1,H,,,,,,
BRA,27/05/2018,20:00,Santos,Cruzeiro,0,1,A,,,,,,
BRA,27/05/2018,23:00,America MG,Sao Paulo,1,3,A,,,,,,
BRA,27/05/2018,23:00,Ceara,Gremio,0,1,A,,,,,,
BRA,30/05/2018,23:30,Sport Recife,Atletico-MG,3,2,H,,,,,,
BRA,30/05/2018,23:30,Vasco,Parana,1,0,H,,,,,,
BRA,30/05/2018,23:30,Vitoria,Internacional,2,3,A,,,,,,
BRA,31/05/2018,01:00,Chapecoense-SC,Ceara,2,0,H,,,,,,
BRA,31/05/2018,01:00,Sao Paulo,Botafogo RJ,3,2,H,,,,,,
BRA,31/05/2018,01:45,Cruzeiro,Palmeiras,1,0,H,,,,,,
BRA,31/05/2018,01:45,Gremio,Fluminense,0,0,D,,,,,,
BRA,31/05/2018,20:00,Flamengo RJ,Bahia,2,0,H,,,,,,
BRA,31/05/2018,22:00,Corinthians,America MG,1,0,H,,,,,,
BRA,01/06/2018,01:00,Athletico-PR,Santos,2,0,H,,,,,,
BRA,02/06/2018,20:00,Atletico-MG,Chapecoense-SC,3,3,D,,,,,,
BRA,02/06/2018,20:00,Internacional,Sport Recife,0,0,D,,,,,,
BRA,02/06/2018,23:00,Vasco,Botafogo RJ,1,2,A,,,,,,
BRA,03/06/2018,01:00,Palmeiras,Sao Paulo,3,1,H,,,,,,
BRA,03/06/2018,20:00,America MG,Athletico-PR,3,1,H,,,,,,
BRA,03/06/2018,20:00,Bahia,Gremio,0,2,A,,,,,,
BRA,03/06/2018,20:00,Flamengo RJ,Corinthians,1,0,H,,,,,,
BRA,03/06/2018,20:00,Santos,Vitoria,5,2,H,,,,,,
BRA,03/06/2018,23:00,Ceara,Cruzeiro,0,1,A,,,,,,
BRA,05/06/2018,00:00,Parana,Fluminense,2,1,H,,,,,,
BRA,06/06/2018,01:30,Sao Paulo,Internacional,0,0,D,,,,,,
BRA,06/06/2018,23:30,Botafogo RJ,Ceara,0,0,D,,,,,,
BRA,06/06/2018,23:30,Vitoria,Chapecoense-SC,1,0,H,,,,,,
BRA,07/06/2018,01:00,Corinthians,Santos,1,1,D,,,,,,
BRA,07/06/2018,01:00,Sport Recife,Athletico-PR,1,0,H,,,,,,
BRA,07/06/2018,01:45,Cruzeiro,Vasco,1,1,D,,,,,,
BRA,07/06/2018,01:45,Gremio,Palmeiras,0,2,A,,,,,,
BRA,08/06/2018,00:00,Fluminense,Flamengo RJ,0,2,A,,,,,,
BRA,08/06/2018,00:00,Parana,Bahia,1,0,H,,,,,,
BRA,08/06/2018,01:00,America MG,Atletico-MG,1,3,A,,,,,,
BRA,09/06/2018,20:00,Athletico-PR,Sao Paulo,0,1,A,,,,,,
BRA,09/06/2018,23:00,Chapecoense-SC,Cruzeiro,2,0,H,,,,,,
BRA,09/06/2018,23:00,Vasco,Sport Recife,3,2,H,,,,,,
BRA,10/06/2018,01:00,Corinthians,Vitoria,0,0,D,,,,,,
BRA,10/06/2018,20:00,Atletico-MG,Fluminense,5,2,H,,,,,,
BRA,10/06/2018,20:00,Bahia,Botafogo RJ,3,3,D,,,,,,
BRA,10/06/2018,20:00,Ceara,Palmeiras,2,2,D,,,,,,
BRA,10/06/2018,20:00,Gremio,America MG,1,0,H,,,,,,
BRA,10/06/2018,23:00,Flamengo RJ,Parana,2,0,H,,,,,,
BRA,10/06/2018,23:00,Santos,Internacional,1,2,A,,,,,,
BRA,13/06/2018,01:30,Sao Paulo,Vitoria,3,0,H,,,,,,
BRA,13/06/2018,20:00,America MG,Chapecoense-SC,0,0,D,,,,,,
BRA,13/06/2018,23:00,Fluminense,Santos,0,1,A,,,,,,
BRA,13/06/2018,23:30,Parana,Cruzeiro,1,1,D,,,,,,
BRA,13/06/2018,23:30,Sport Recife,Gremio,0,0,D,,,,,,
BRA,14/06/2018,01:00,Botafogo RJ,Athletico-PR,2,0,H,,,,,,
BRA,14/06/2018,01:00,Palmeiras,Flamengo RJ,1,1,D,,,,,,
BRA,14/06/2018,01:45,Atletico-MG,Ceara,2,1,H,,,,,,
BRA,14/06/2018,01:45,Bahia,Corinthians,1,0,H,,,,,,
BRA,14/06/2018,01:45,Internacional,Vasco,3,1,H,,,,,,
BRA,18/07/2018,23:30,Ceara,Sport Recife,1,0,H,,,,,,
BRA,19/07/2018,01:00,Vitoria,Parana,1,0,H,,,,,,
BRA,19/07/2018,01:45,Corinthians,Botafogo RJ,2,0,H,,,,,,
BRA,19/07/2018,01:45,Flamengo RJ,Sao Paulo,0,1,A,,,,,,
BRA,19/07/2018,01:45,Gremio,Atletico-MG,2,0,H,,,,,,
BRA,19/07/2018,23:30,Chapecoense-SC,Bahia,1,1,D,,,,,,
BRA,19/07/2018,23:30,Cruzeiro,America MG,3,1,H,,,,,,
BRA,20/07/2018,00:00,Santos,Palmeiras,1,1,D,,,,,,
BRA,20/07/2018,00:00,Vasco,Fluminense,1,1,D,,,,,,
BRA,20/07/2018,01:00,Athletico-PR,Internacional,2,2,D,,,,,,
BRA,21/07/2018,23:00,Flamengo RJ,Botafogo RJ,2,0,H,,,,,,
BRA,22/07/2018,01:00,Sao Paulo,Corinthians,3,1,H,,,,,,
BRA,22/07/2018,20:00,Bahia,Vitoria,4,1,H,,,,,,
BRA,22/07/2018,20:00,Palmeiras,Atletico-MG,3,2,H,,,,,,
BRA,22/07/2018,20:00,Parana,America MG,1,0,H,,,,,,
BRA,22/07/2018,20:00,Sport Recife,Fluminense,1,2,A,,,,,,
BRA,22/07/2018,20:00,Vasco,Gremio,1,0,H,,,,,,
BRA,22/07/2018,23:00,Chapecoense-SC,Santos,0,0,D,,,,,,
BRA,22/07/2018,23:00,Cruzeiro,Athletico-PR,2,1,H,,,,,,
BRA,24/07/2018,00:00,Internacional,Ceara,1,0,H,,,,,,
BRA,25/07/2018,23:30,Fluminense,Palmeiras,1,0,H,,,,,,
BRA,26/07/2018,01:00,Atletico-MG,Parana,2,0,H,,,,,,
BRA,26/07/2018,01:45,Corinthians,Cruzeiro,2,0,H,,,,,,
BRA,26/07/2018,01:45,Santos,Flamengo RJ,1,1,D,,,,,,
BRA,26/07/2018,23:30,Botafogo RJ,Chapecoense-SC,1,0,H,,,,,,
BRA,26/07/2018,23:30,Gremio,Sao Paulo,2,1,H,,,,,,
BRA,26/07/2018,23:30,Vitoria,Sport Recife,1,0,H,,,,,,
BRA,27/07/2018,00:00,America MG,Internacional,2,1,H,,,,,,
BRA,28/07/2018,20:00,Ceara,Fluminense,1,0,H,,,,,,
BRA,29/07/2018,15:00,Palmeiras,Parana,3,0,H,,,,,,
BRA,29/07/2018,15:00,Vasco,Corinthians,1,4,A,,,,,,
BRA,29/07/2018,20:00,Athletico-PR,Vitoria,4,0,H,,,,,,
BRA,29/07/2018,20:00,Cruzeiro,Sao Paulo,0,2,A,,,,,,
BRA,29/07/2018,20:00,Flamengo RJ,Sport Recife,4,1,H,,,,,,
BRA,29/07/2018,20:00,Internacional,Botafogo RJ,3,0,H,,,,,,
BRA,29/07/2018,23:00,Chapecoense-SC,Gremio,1,1,D,,,,,,
BRA,29/07/2018,23:00,Santos,America MG,0,1,A,,,,,,
BRA,31/07/2018,00:00,Bahia,Atletico-MG,2,2,D,,,,,,
BRA,04/08/2018,20:00,Botafogo RJ,Santos,0,0,D,,,,,,
BRA,04/08/2018,23:00,Gremio,Flamengo RJ,2,0,H,,,,,,
BRA,05/08/2018,01:00,Corinthians,Athletico-PR,0,0,D,,,,,,
BRA,05/08/2018,20:00,America MG,Palmeiras,0,0,D,,,,,,
BRA,05/08/2018,20:00,Parana,Ceara,0,1,A,,,,,,
BRA,05/08/2018,20:00,Sao Paulo,Vasco,2,1,H,,,,,,
BRA,05/08/2018,20:00,Vitoria,Cruzeiro,1,1,D,,,,,,
BRA,05/08/2018,23:00,Fluminense,Bahia,1,1,D,,,,,,
BRA,05/08/2018,23:00,Sport Recife,Chapecoense-SC,1,1,D,,,,,,
BRA,07/08/2018,00:00,Atletico-MG,Internacional,0,1,A,,,,,,
BRA,08/08/2018,23:30,Ceara,Santos,1,1,D,,,,,,
BRA,11/08/2018,20:00,Ceara,Athletico-PR,0,0,D,,,,,,
BRA,11/08/2018,23:00,Bahia,America MG,1,0,H,,,,,,
BRA,12/08/2018,15:00,Atletico-MG,Santos,3,1,H,,,,,,
BRA,12/08/2018,15:00,Parana,Botafogo RJ,1,1,D,,,,,,
BRA,12/08/2018,20:00,Chapecoense-SC,Corinthians,2,1,H,,,,,,
BRA,12/08/2018,20:00,Flamengo RJ,Cruzeiro,1,0,H,,,,,,
BRA,12/08/2018,20:00,Sport Recife,Sao Paulo,1,3,A,,,,,,
BRA,12/08/2018,23:00,Gremio,Vitoria,4,0,H,,,,,,
BRA,12/08/2018,23:00,Palmeiras,Vasco,1,0,H,,,,,,
BRA,14/08/2018,00:00,Fluminense,Internacional,0,3,A,,,,,,
BRA,18/08/2018,20:00,Santos,Sport Recife,3,0,H,,,,,,
BRA,18/08/2018,23:00,Corinthians,Gremio,0,1,A,,,,,,
BRA,19/08/2018,15:00,Athletico-PR,Flamengo RJ,3,0,H,,,,,,
BRA,19/08/2018,15:00,Internacional,Parana,1,0,H,,,,,,
BRA,19/08/2018,20:00,Botafogo RJ,Atletico-MG,0,3,A,,,,,,
BRA,19/08/2018,20:00,Cruzeiro,Bahia,1,1,D,,,,,,
BRA,19/08/2018,20:00,Vitoria,Palmeiras,0,3,A,,,,,,
BRA,19/08/2018,23:00,America MG,Fluminense,0,0,D,,,,,,
BRA,19/08/2018,23:00,Sao Paulo,Chapecoense-SC,2,0,H,,,,,,
BRA,21/08/2018,00:00,Vasco,Ceara,1,1,D,,,,,,
BRA,22/08/2018,23:30,Bahia,Internacional,0,1,A,,,,,,
BRA,22/08/2018,23:30,Parana,Sao Paulo,1,1,D,,,,,,
BRA,23/08/2018,01:00,Palmeiras,Botafogo RJ,2,0,H,,,,,,
BRA,23/08/2018,01:00,Sport Recife,America MG,0,2,A,,,,,,
BRA,23/08/2018,01:45,Fluminense,Corinthians,1,0,H,,,,,,
BRA,23/08/2018,01:45,Gremio,Cruzeiro,1,1,D,,,,,,
BRA,23/08/2018,23:30,Flamengo RJ,Vitoria,1,0,H,,,,,,
BRA,24/08/2018,00:00,Atletico-MG,Vasco,0,0,D,,,,,,
BRA,25/08/2018,20:00,Santos,Bahia,2,0,H,,,,,,
BRA,25/08/2018,23:00,Athletico-PR,Gremio,2,1,H,,,,,,
BRA,25/08/2018,23:00,Corinthians,Parana,1,0,H,,,,,,
BRA,26/08/2018,01:00,Botafogo RJ,Sport Recife,2,0,H,,,,,,
BRA,26/08/2018,01:00,Cruzeiro,Fluminense,2,1,H,,,,,,
BRA,26/08/2018,15:00,Sao Paulo,Ceara,1,0,H,,,,,,
BRA,26/08/2018,20:00,America MG,Flamengo RJ,2,2,D,,,,,,
BRA,26/08/2018,20:00,Internacional,Palmeiras,0,0,D,,,,,,
BRA,26/08/2018,20:00,Vitoria,Atletico-MG,1,0,H,,,,,,
BRA,26/08/2018,23:00,Vasco,Chapecoense-SC,3,1,H,,,,,,
BRA,29/08/2018,23:30,Athletico-PR,Vasco,1,0,H,,,,,,
BRA,29/08/2018,23:30,Ceara,Bahia,0,2,A,,,,,,
BRA,01/09/2018,20:00,Gremio,Botafogo RJ,4,0,H,,,,,,
BRA,01/09/2018,20:00,Vitoria,America MG,1,0,H,,,,,,
BRA,01/09/2018,23:00,Vasco,Santos,0,3,A,,,,,,
BRA,02/09/2018,01:00,Corinthians,Atletico-MG,1,1,D,,,,,,
BRA,02/09/2018,15:00,Flamengo RJ,Ceara,0,1,A,,,,,,
BRA,02/09/2018,20:00,Athletico-PR,Bahia,2,0,H,,,,,,
BRA,02/09/2018,20:00,Sao Paulo,Fluminense,1,1,D,,,,,,
BRA,02/09/2018,20:00,Sport Recife,Parana,1,0,H,,,,,,
BRA,02/09/2018,23:00,Chapecoense-SC,Palmeiras,1,2,A,,,,,,
BRA,02/09/2018,23:00,Cruzeiro,Internacional,0,0,D,,,,,,
BRA,05/09/2018,23:30,Bahia,Sport Recife,2,0,H,,,,,,
BRA,05/09/2018,23:30,Botafogo RJ,Cruzeiro,1,1,D,,,,,,
BRA,06/09/2018,00:00,Ceara,Corinthians,2,1,H,,,,,,
BRA,06/09/2018,01:00,Palmeiras,Athletico-PR,2,0,H,,,,,,
BRA,06/09/2018,01:00,Parana,Chapecoense-SC,1,1,D,,,,,,
BRA,06/09/2018,01:45,Atletico-MG,Sao Paulo,1,0,H,,,,,,
BRA,06/09/2018,01:45,Internacional,Flamengo RJ,2,1,H,,,,,,
BRA,06/09/2018,23:00,Fluminense,Vitoria,0,0,D,,,,,,
BRA,06/09/2018,23:00,Santos,Gremio,0,0,D,,,,,,
BRA,07/09/2018,00:00,America MG,Vasco,2,1,H,,,,,,
BRA,08/09/2018,20:00,Sport Recife,Cruzeiro,0,0,D,,,,,,
BRA,08/09/2018,23:00,Sao Paulo,Bahia,1,0,H,,,,,,
BRA,09/09/2018,01:00,Flamengo RJ,Chapecoense-SC,2,0,H,,,,,,
BRA,09/09/2018,20:00,America MG,Ceara,0,0,D,,,,,,
BRA,09/09/2018,20:00,Fluminense,Botafogo RJ,1,0,H,,,,,,
BRA,09/09/2018,20:00,Internacional,Gremio,1,0,H,,,,,,
BRA,09/09/2018,20:00,Palmeiras,Corinthians,1,0,H,,,,,,
BRA,09/09/2018,23:00,Parana,Santos,0,2,A,,,,,,
BRA,09/09/2018,23:00,Vitoria,Vasco,1,0,H,,,,,,
BRA,11/09/2018,00:00,Atletico-MG,Athletico-PR,3,1,H,,,,,,
BRA,14/09/2018,00:00,Chapecoense-SC,Athletico-PR,2,1,H,,,,,,
BRA,15/09/2018,20:00,Ceara,Vitoria,2,0,H,,,,,,
BRA,15/09/2018,20:00,Gremio,Parana,2,0,H,,,,,,
BRA,15/09/2018,23:00,Vasco,Flamengo RJ,1,1,D,,,,,,
BRA,16/09/2018,15:00,Botafogo RJ,America MG,1,0,H,,,,,,
BRA,16/09/2018,20:00,Athletico-PR,Fluminense,3,1,H,,,,,,
BRA,16/09/2018,20:00,Bahia,Palmeiras,1,1,D,,,,,,
BRA,16/09/2018,20:00,Cruzeiro,Atletico-MG,0,0,D,,,,,,
BRA,16/09/2018,20:00,Santos,Sao Paulo,0,0,D,,,,,,
BRA,16/09/2018,23:00,Corinthians,Sport Recife,2,1,H,,,,,,
BRA,18/09/2018,00:00,Chapecoense-SC,Internacional,2,1,H,,,,,,
BRA,22/09/2018,20:00,Sao Paulo,America MG,1,1,D,,,,,,
BRA,23/09/2018,15:00,Gremio,Ceara,3,2,H,,,,,,
BRA,23/09/2018,20:00,Athletico-PR,Parana,3,0,H,,,,,,
BRA,23/09/2018,20:00,Corinthians,Internacional,1,1,D,,,,,,
BRA,23/09/2018,20:00,Flamengo RJ,Atletico-MG,2,1,H,,,,,,
BRA,23/09/2018,22:00,Sport Recife,Palmeiras,0,1,A,,,,,,
BRA,23/09/2018,22:00,Vitoria,Botafogo RJ,3,4,A,,,,,,
BRA,23/09/2018,23:00,Cruzeiro,Santos,2,1,H,,,,,,
BRA,25/09/2018,00:00,Chapecoense-SC,Fluminense,1,2,A,,,,,,
BRA,25/09/2018,00:00,Vasco,Bahia,2,1,H,,,,,,
BRA,28/09/2018,00:00,Santos,Vasco,1,1,D,,,,,,
BRA,29/09/2018,20:00,Fluminense,Gremio,0,1,A,,,,,,
BRA,29/09/2018,23:00,America MG,Corinthians,0,0,D,,,,,,
BRA,30/09/2018,01:00,Bahia,Flamengo RJ,0,0,D,,,,,,
BRA,30/09/2018,15:00,Palmeiras,Cruzeiro,3,1,H,,,,,,
BRA,30/09/2018,20:00,Atletico-MG,Sport Recife,5,2,H,,,,,,
BRA,30/09/2018,20:00,Botafogo RJ,Sao Paulo,2,2,D,,,,,,
BRA,30/09/2018,20:00,Internacional,Vitoria,2,1,H,,,,,,
BRA,30/09/2018,20:00,Santos,Athletico-PR,1,0,H,,,,,,
BRA,30/09/2018,23:00,Ceara,Chapecoense-SC,3,1,H,,,,,,
BRA,02/10/2018,00:00,Parana,Vasco,1,1,D,,,,,,
BRA,05/10/2018,23:00,Sport Recife,Internacional,2,1,H,,,,,,
BRA,06/10/2018,01:00,Corinthians,Flamengo RJ,0,3,A,,,,,,
BRA,06/10/2018,01:30,Vitoria,Santos,0,1,A,,,,,,
BRA,06/10/2018,20:00,Athletico-PR,America MG,4,0,H,,,,,,
BRA,06/10/2018,20:00,Chapecoense-SC,Atletico-MG,1,0,H,,,,,,
BRA,06/10/2018,22:00,Sao Paulo,Palmeiras,0,2,A,,,,,,
BRA,07/10/2018,01:00,Gremio,Bahia,2,2,D,,,,,,
BRA,09/10/2018,00:00,Fluminense,Parana,4,0,H,,,,,,
BRA,10/10/2018,01:00,Botafogo RJ,Vasco,1,1,D,,,,,,
BRA,13/10/2018,21:00,Flamengo RJ,Fluminense,3,0,H,,,,,,
BRA,13/10/2018,23:00,Santos,Corinthians,1,0,H,,,,,,
BRA,14/10/2018,01:00,Bahia,Parana,2,0,H,,,,,,
BRA,14/10/2018,15:00,Chapecoense-SC,Vitoria,0,1,A,,,,,,
BRA,14/10/2018,20:00,Internacional,Sao Paulo,3,1,H,,,,,,
BRA,14/10/2018,20:00,Palmeiras,Gremio,2,0,H,,,,,,
BRA,14/10/2018,20:00,Vasco,Cruzeiro,2,0,H,,,,,,
BRA,14/10/2018,23:00,Atletico-MG,America MG,0,0,D,,,,,,
BRA,14/10/2018,23:00,Athletico-PR,Sport Recife,4,0,H,,,,,,
BRA,16/10/2018,00:00,Ceara,Botafogo RJ,0,0,D,,,,,,
BRA,20/10/2018,20:00,America MG,Gremio,1,1,D,,,,,,
BRA,20/10/2018,20:00,Botafogo RJ,Bahia,0,1,A,,,,,,
BRA,20/10/2018,23:00,Sao Paulo,Athletico-PR,0,0,D,,,,,,
BRA,20/10/2018,23:00,Sport Recife,Vasco,2,1,H,,,,,,
BRA,21/10/2018,20:00,Fluminense,Atletico-MG,1,0,H,,,,,,
BRA,21/10/2018,20:00,Palmeiras,Ceara,2,1,H,,,,,,
BRA,21/10/2018,20:00,Vitoria,Corinthians,2,2,D,,,,,,
BRA,21/10/2018,23:00,Cruzeiro,Chapecoense-SC,3,0,H,,,,,,
BRA,21/10/2018,23:00,Parana,Flamengo RJ,0,4,A,,,,,,
BRA,23/10/2018,00:00,Internacional,Santos,2,2,D,,,,,,
BRA,24/10/2018,23:30,Cruzeiro,Ceara,0,2,A,,,,,,
BRA,26/10/2018,23:30,Vitoria,Sao Paulo,0,1,A,,,,,,
BRA,27/10/2018,01:30,Vasco,Internacional,1,1,D,,,,,,
BRA,27/10/2018,20:30,Gremio,Sport Recife,3,4,A,,,,,,
BRA,27/10/2018,20:30,Santos,Fluminense,3,0,H,,,,,,
BRA,27/10/2018,23:00,Chapecoense-SC,America MG,1,0,H,,,,,,
BRA,27/10/2018,23:00,Corinthians,Bahia,2,1,H,,,,,,
BRA,27/10/2018,23:00,Flamengo RJ,Palmeiras,1,1,D,,,,,,
BRA,28/10/2018,01:00,Athletico-PR,Botafogo RJ,2,1,H,,,,,,
BRA,28/10/2018,01:00,Cruzeiro,Parana,3,1,H,,,,,,
BRA,29/10/2018,23:00,Ceara,Atletico-MG,2,1,H,,,,,,
BRA,03/11/2018,20:00,Atletico-MG,Gremio,0,1,A,,,,,,
BRA,03/11/2018,20:00,Fluminense,Vasco,0,1,A,,,,,,
BRA,03/11/2018,22:00,Palmeiras,Santos,3,2,H,,,,,,
BRA,04/11/2018,19:00,America MG,Cruzeiro,1,2,A,,,,,,
BRA,04/11/2018,19:00,Botafogo RJ,Corinthians,1,0,H,,,,,,
BRA,04/11/2018,19:00,Parana,Vitoria,1,1,D,,,,,,
BRA,04/11/2018,19:00,Sao Paulo,Flamengo RJ,2,2,D,,,,,,
BRA,04/11/2018,21:00,Bahia,Chapecoense-SC,1,0,H,,,,,,
BRA,04/11/2018,21:00,Internacional,Athletico-PR,2,1,H,,,,,,
BRA,05/11/2018,22:00,Sport Recife,Ceara,1,0,H,,,,,,
BRA,10/11/2018,19:00,America MG,Parana,0,1,A,,,,,,
BRA,10/11/2018,19:00,Corinthians,Sao Paulo,1,1,D,,,,,,
BRA,10/11/2018,21:00,Athletico-PR,Cruzeiro,2,0,H,,,,,,
BRA,10/11/2018,21:00,Botafogo RJ,Flamengo RJ,2,1,H,,,,,,
BRA,11/11/2018,19:00,Atletico-MG,Palmeiras,1,1,D,,,,,,
BRA,11/11/2018,19:00,Ceara,Internacional,1,1,D,,,,,,
BRA,11/11/2018,19:00,Gremio,Vasco,2,1,H,,,,,,
BRA,11/11/2018,19:00,Vitoria,Bahia,2,2,D,,,,,,
BRA,11/11/2018,21:00,Fluminense,Sport Recife,0,0,D,,,,,,
BRA,12/11/2018,22:00,Santos,Chapecoense-SC,0,1,A,,,,,,
BRA,14/11/2018,21:30,Vasco,Athletico-PR,1,1,D,,,,,,
BRA,14/11/2018,23:00,Bahia,Ceara,2,1,H,,,,,,
BRA,14/11/2018,23:00,Parana,Atletico-MG,0,1,A,,,,,,
BRA,14/11/2018,23:45,Cruzeiro,Corinthians,1,0,H,,,,,,
BRA,14/11/2018,23:45,Palmeiras,Fluminense,3,0,H,,,,,,
BRA,14/11/2018,23:45,Sport Recife,Vitoria,0,0,D,,,,,,
BRA,15/11/2018,19:00,Chapecoense-SC,Botafogo RJ,0,1,A,,,,,,
BRA,15/11/2018,19:00,Flamengo RJ,Santos,1,0,H,,,,,,
BRA,15/11/2018,21:00,Sao Paulo,Gremio,1,1,D,,,,,,
BRA,15/11/2018,23:00,Internacional,America MG,2,0,H,,,,,,
BRA,17/11/2018,21:00,Corinthians,Vasco,1,0,H,,,,,,
BRA,17/11/2018,21:00,Vitoria,Athletico-PR,1,2,A,,,,,,
BRA,17/11/2018,23:00,Atletico-MG,Bahia,1,0,H,,,,,,
BRA,18/11/2018,19:00,America MG,Santos,2,1,H,,,,,,
BRA,18/11/2018,19:00,Botafogo RJ,Internacional,1,0,H,,,,,,
BRA,18/11/2018,19:00,Parana,Palmeiras,1,1,D,,,,,,
BRA,18/11/2018,19:00,Sport Recife,Flamengo RJ,0,1,A,,,,,,
