Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,17/07/2025,00:00,Santos,Flamengo RJ,1,0,H,,,,,,
BRA,17/07/2025,01:30,Botafogo RJ,Vitoria,0,0,D,,,,,,
BRA,17/07/2025,01:30,Bragantino,Sao Paulo,2,2,D,,,,,,
BRA,17/07/2025,23:30,Fluminense,Cruzeiro,0,2,A,,,,,,
BRA,19/07/2025,20:00,Fortaleza,Bahia,1,1,D,,,,,,
BRA,19/07/2025,21:30,Vasco,Gremio,1,1,D,,,,,,
BRA,19/07/2025,22:30,Mirassol,Santos,3,0,H,,,,,,
BRA,20/07/2025,01:00,Sao Paulo,Corinthians,2,0,H,,,,,,
BRA,20/07/2025,15:00,Internacional,Ceara,1,0,H,,,,,,
BRA,20/07/2025,20:00,Cruzeiro,Juventude,4,0,H,,,,,,
BRA,20/07/2025,20:00,Vitoria,Bragantino,1,0,H,,,,,,
BRA,20/07/2025,21:30,Palmeiras,Atletico-MG,3,2,H,,,,,,
BRA,20/07/2025,21:30,Sport Recife,Botafogo RJ,0,1,A,,,,,,
BRA,20/07/2025,23:30,Flamengo RJ,Fluminense,1,0,H,,,,,,
BRA,23/07/2025,23:00,Ceara,Mirassol,0,2,A,,,,,,
BRA,23/07/2025,23:00,Fluminense,Palmeiras,1,2,A,,,,,,
BRA,23/07/2025,23:30,Corinthians,Cruzeiro,0,0,D,,,,,,
BRA,24/07/2025,01:30,Bragantino,Flamengo RJ,1,2,A,,,,,,
BRA,24/07/2025,01:30,Santos,Internacional,1,2,A,,,,,,
BRA,24/07/2025,01:30,Vitoria,Sport Recife,2,2,D,,,,,,
BRA,24/07/2025,23:00,Juventude,Sao Paulo,0,1,A,,,,,,
BRA,26/07/2025,22:30,Botafogo RJ,Corinthians,1,1,D,,,,,,
BRA,26/07/2025,22:30,Fortaleza,Bragantino,3,1,H,,,,,,
BRA,26/07/2025,22:30,Mirassol,Vitoria,1,1,D,,,,,,
BRA,26/07/2025,22:30,Sport Recife,Santos,2,2,D,,,,,,
BRA,27/07/2025,01:00,Palmeiras,Gremio,1,0,H,,,,,,
BRA,27/07/2025,20:00,Cruzeiro,Ceara,1,2,A,,,,,,
BRA,27/07/2025,20:00,Sao Paulo,Fluminense,3,1,H,,,,,,
BRA,27/07/2025,22:30,Bahia,Juventude,3,0,H,,,,,,
BRA,27/07/2025,22:30,Internacional,Vasco,1,1,D,,,,,,
BRA,28/07/2025,00:30,Flamengo RJ,Atletico-MG,1,0,H,,,,,,
BRA,30/07/2025,00:30,Gremio,Fortaleza,2,1,H,,,,,,
BRA,02/08/2025,20:00,Sport Recife,Bahia,0,0,D,,,,,,
BRA,02/08/2025,22:30,Mirassol,Vasco,3,2,H,,,,,,
BRA,03/08/2025,01:00,Fluminense,Gremio,1,0,H,,,,,,
BRA,03/08/2025,20:00,Botafogo RJ,Cruzeiro,0,2,A,,,,,,
BRA,03/08/2025,20:00,Corinthians,Fortaleza,1,1,D,,,,,,
BRA,03/08/2025,22:30,Atletico-MG,Bragantino,2,1,H,,,,,,
BRA,03/08/2025,22:30,Ceara,Flamengo RJ,1,1,D,,,,,,
BRA,03/08/2025,23:30,Vitoria,Palmeiras,2,2,D,,,,,,
BRA,04/08/2025,00:30,Internacional,Sao Paulo,1,2,A,,,,,,
BRA,05/08/2025,00:00,Santos,Juventude,3,1,H,,,,,,
BRA,09/08/2025,22:30,Bragantino,Internacional,1,3,A,,,,,,
BRA,09/08/2025,22:30,Flamengo RJ,Mirassol,2,1,H,,,,,,
BRA,09/08/2025,22:30,Sao Paulo,Vitoria,2,0,H,,,,,,
BRA,10/08/2025,00:30,Fortaleza,Botafogo RJ,0,5,A,,,,,,
BRA,10/08/2025,01:00,Bahia,Fluminense,3,3,D,,,,,,
BRA,10/08/2025,20:00,Palmeiras,Ceara,2,1,H,,,,,,
BRA,10/08/2025,20:00,Vasco,Atletico-MG,1,1,D,,,,,,
BRA,10/08/2025,22:30,Cruzeiro,Santos,1,2,A,,,,,,
BRA,11/08/2025,00:30,Gremio,Sport Recife,0,1,A,,,,,,
BRA,12/08/2025,00:00,Juventude,Corinthians,2,1,H,,,,,,
BRA,16/08/2025,20:00,Ceara,Bragantino,1,0,H,,,,,,
BRA,16/08/2025,20:00,Fluminense,Fortaleza,2,1,H,,,,,,
BRA,16/08/2025,22:30,Sport Recife,Sao Paulo,2,2,D,,,,,,
BRA,16/08/2025,22:30,Vitoria,Juventude,2,2,D,,,,,,
BRA,17/08/2025,01:00,Corinthians,Bahia,1,2,A,,,,,,
BRA,17/08/2025,20:00,Atletico-MG,Gremio,1,3,A,,,,,,
BRA,17/08/2025,20:00,Santos,Vasco,0,6,A,,,,,,
BRA,17/08/2025,22:30,Internacional,Flamengo RJ,1,3,A,,,,,,
BRA,18/08/2025,00:30,Botafogo RJ,Palmeiras,0,1,A,,,,,,
BRA,19/08/2025,00:00,Mirassol,Cruzeiro,1,1,D,,,,,,
BRA,20/08/2025,23:00,Juventude,Vasco,2,0,H,,,,,,
BRA,23/08/2025,20:00,Bragantino,Fluminense,4,2,H,,,,,,
BRA,23/08/2025,22:30,Cruzeiro,Internacional,2,1,H,,,,,,
BRA,24/08/2025,01:00,Gremio,Ceara,0,0,D,,,,,,
BRA,24/08/2025,20:00,Bahia,Santos,2,0,H,,,,,,
BRA,24/08/2025,20:00,Vasco,Corinthians,2,3,A,,,,,,
BRA,24/08/2025,22:30,Fortaleza,Mirassol,0,1,A,,,,,,
BRA,24/08/2025,22:30,Juventude,Botafogo RJ,1,3,A,,,,,,
BRA,25/08/2025,00:30,Sao Paulo,Atletico-MG,2,0,H,,,,,,
BRA,25/08/2025,23:00,Palmeiras,Sport Recife,3,0,H,,,,,,
BRA,26/08/2025,01:00,Flamengo RJ,Vitoria,8,0,H,,,,,,
BRA,30/08/2025,20:00,Ceara,Juventude,0,1,A,,,,,,
BRA,30/08/2025,22:30,Botafogo RJ,Bragantino,4,1,H,,,,,,
BRA,31/08/2025,01:00,Cruzeiro,Sao Paulo,1,0,H,,,,,,
BRA,31/08/2025,20:00,Flamengo RJ,Gremio,1,1,D,,,,,,
BRA,31/08/2025,20:00,Santos,Fluminense,0,0,D,,,,,,
BRA,31/08/2025,22:30,Corinthians,Palmeiras,1,1,D,,,,,,
BRA,31/08/2025,22:30,Mirassol,Bahia,5,1,H,,,,,,
BRA,31/08/2025,22:30,Vitoria,Atletico-MG,1,0,H,,,,,,
BRA,01/09/2025,00:30,Internacional,Fortaleza,2,1,H,,,,,,
BRA,01/09/2025,00:30,Sport Recife,Vasco,2,3,A,,,,,,
BRA,13/09/2025,20:00,Fortaleza,Vitoria,2,0,H,,,,,,
BRA,13/09/2025,20:00,Gremio,Mirassol,0,1,A,,,,,,
BRA,13/09/2025,22:30,Palmeiras,Internacional,4,1,H,,,,,,
BRA,14/09/2025,01:00,Fluminense,Corinthians,0,1,A,,,,,,
BRA,14/09/2025,15:00,Bragantino,Sport Recife,1,1,D,,,,,,
BRA,14/09/2025,20:00,Atletico-MG,Santos,1,1,D,,,,,,
BRA,14/09/2025,20:00,Juventude,Flamengo RJ,0,2,A,,,,,,
BRA,14/09/2025,21:30,Sao Paulo,Botafogo RJ,1,0,H,,,,,,
BRA,15/09/2025,00:30,Vasco,Ceara,2,2,D,,,,,,
BRA,16/09/2025,00:00,Bahia,Cruzeiro,1,2,A,,,,,,
BRA,17/09/2025,23:30,Botafogo RJ,Mirassol,3,3,D,,,,,,
BRA,20/09/2025,20:00,Vitoria,Fluminense,0,1,A,,,,,,
BRA,20/09/2025,22:30,Botafogo RJ,Atletico-MG,1,0,H,,,,,,
BRA,20/09/2025,22:30,Ceara,Bahia,1,1,D,,,,,,
BRA,21/09/2025,01:00,Palmeiras,Fortaleza,4,1,H,,,,,,
BRA,21/09/2025,20:00,Mirassol,Juventude,2,0,H,,,,,,
BRA,21/09/2025,21:30,Flamengo RJ,Vasco,1,1,D,,,,,,
BRA,21/09/2025,21:30,Internacional,Gremio,2,3,A,,,,,,
BRA,21/09/2025,21:30,Sport Recife,Corinthians,1,0,H,,,,,,
BRA,22/09/2025,00:30,Cruzeiro,Bragantino,2,1,H,,,,,,
BRA,22/09/2025,00:30,Santos,Sao Paulo,1,0,H,,,,,,
BRA,24/09/2025,23:30,Gremio,Botafogo RJ,1,1,D,,,,,,
BRA,24/09/2025,23:30,Vasco,Bahia,3,1,H,,,,,,
BRA,27/09/2025,20:00,Fortaleza,Sport Recife,1,0,H,,,,,,
BRA,27/09/2025,22:30,Juventude,Internacional,1,1,D,,,,,,
BRA,27/09/2025,22:30,Vasco,Cruzeiro,2,0,H,,,,,,
BRA,28/09/2025,01:00,Atletico-MG,Mirassol,1,0,H,,,,,,
BRA,28/09/2025,15:00,Gremio,Vitoria,3,1,H,,,,,,
BRA,28/09/2025,20:00,Bahia,Palmeiras,1,0,H,,,,,,
BRA,28/09/2025,20:00,Fluminense,Botafogo RJ,2,0,H,,,,,,
BRA,28/09/2025,22:30,Bragantino,Santos,2,2,D,,,,,,
BRA,29/09/2025,00:30,Corinthians,Flamengo RJ,1,2,A,,,,,,
BRA,30/09/2025,00:00,Sao Paulo,Ceara,0,1,A,,,,,,
BRA,01/10/2025,01:30,Atletico-MG,Juventude,0,0,D,,,,,,
BRA,01/10/2025,23:00,Mirassol,Bragantino,1,1,D,,,,,,
BRA,01/10/2025,23:00,Palmeiras,Vasco,3,0,H,,,,,,
BRA,01/10/2025,23:00,Sport Recife,Fluminense,2,2,D,,,,,,
BRA,01/10/2025,23:30,Internacional,Corinthians,1,1,D,,,,,,
BRA,02/10/2025,01:30,Botafogo RJ,Bahia,2,1,H,,,,,,
BRA,02/10/2025,01:30,Santos,Gremio,1,1,D,,,,,,
BRA,02/10/2025,23:00,Vitoria,Ceara,1,0,H,,,,,,
BRA,02/10/2025,23:30,Fortaleza,Sao Paulo,0,2,A,,,,,,
BRA,03/10/2025,00:30,Flamengo RJ,Cruzeiro,0,0,D,,,,,,
BRA,04/10/2025,22:30,Bragantino,Gremio,1,0,H,,,,,,
BRA,04/10/2025,22:30,Fluminense,Atletico-MG,3,0,H,,,,,,
BRA,04/10/2025,22:30,Internacional,Botafogo RJ,2,0,H,,,,,,
BRA,05/10/2025,01:00,Corinthians,Mirassol,3,0,H,,,,,,
BRA,05/10/2025,20:00,Sao Paulo,Palmeiras,2,3,A,,,,,,
BRA,05/10/2025,20:00,Vasco,Vitoria,4,3,H,,,,,,
BRA,05/10/2025,22:30,Bahia,Flamengo RJ,1,0,H,,,,,,
BRA,05/10/2025,22:30,Juventude,Fortaleza,1,2,A,,,,,,
BRA,06/10/2025,00:30,Ceara,Santos,3,0,H,,,,,,
BRA,06/10/2025,00:30,Cruzeiro,Sport Recife,1,1,D,,,,,,
BRA,08/10/2025,23:00,Atletico-MG,Sport Recife,3,1,H,,,,,,
BRA,09/10/2025,01:00,Mirassol,Fluminense,2,1,H,,,,,,
BRA,11/10/2025,23:00,Palmeiras,Juventude,4,1,H,,,,,,
BRA,15/10/2025,23:00,Palmeiras,Bragantino,5,1,H,,,,,,
BRA,15/10/2025,23:30,Botafogo RJ,Flamengo RJ,0,3,A,,,,,,
BRA,16/10/2025,00:00,Mirassol,Internacional,3,1,H,,,,,,
BRA,16/10/2025,00:00,Sport Recife,Ceara,1,1,D,,,,,,
BRA,16/10/2025,01:30,Atletico-MG,Cruzeiro,1,1,D,,,,,,
BRA,16/10/2025,01:30,Fortaleza,Vasco,0,2,A,,,,,,
BRA,16/10/2025,01:30,Santos,Corinthians,3,1,H,,,,,,
BRA,16/10/2025,23:00,Gremio,Sao Paulo,2,0,H,,,,,,
BRA,17/10/2025,01:30,Fluminense,Juventude,1,0,H,,,,,,
BRA,17/10/2025,01:30,Vitoria,Bahia,2,1,H,,,,,,
BRA,18/10/2025,22:30,Corinthians,Atletico-MG,1,0,H,,,,,,
BRA,19/10/2025,01:00,Cruzeiro,Fortaleza,1,0,H,,,,,,
BRA,19/10/2025,20:00,Flamengo RJ,Palmeiras,3,2,H,,,,,,
BRA,19/10/2025,22:30,Ceara,Botafogo RJ,0,2,A,,,,,,
BRA,19/10/2025,22:30,Internacional,Sport Recife,2,0,H,,,,,,
BRA,19/10/2025,22:30,Mirassol,Sao Paulo,3,0,H,,,,,,
BRA,20/10/2025,00:30,Bahia,Gremio,4,0,H,,,,,,
BRA,20/10/2025,23:00,Juventude,Bragantino,1,0,H,,,,,,
BRA,20/10/2025,23:30,Vasco,Fluminense,2,0,H,,,,,,
BRA,21/10/2025,01:30,Santos,Vitoria,0,1,A,,,,,,
BRA,22/10/2025,23:00,Bahia,Internacional,1,0,H,,,,,,
BRA,25/10/2025,20:00,Atletico-MG,Ceara,1,0,H,,,,,,
BRA,25/10/2025,20:00,Vitoria,Corinthians,0,1,A,,,,,,
BRA,25/10/2025,21:30,Fluminense,Internacional,1,0,H,,,,,,
BRA,25/10/2025,22:30,Sport Recife,Mirassol,1,2,A,,,,,,
BRA,25/10/2025,23:30,Fortaleza,Flamengo RJ,1,0,H,,,,,,
BRA,26/10/2025,01:30,Sao Paulo,Bahia,2,0,H,,,,,,
BRA,26/10/2025,19:00,Botafogo RJ,Santos,2,2,D,,,,,,
BRA,26/10/2025,19:00,Gremio,Juventude,3,1,H,,,,,,
BRA,26/10/2025,21:30,Bragantino,Vasco,0,3,A,,,,,,
BRA,26/10/2025,23:30,Palmeiras,Cruzeiro,0,0,D,,,,,,
BRA,29/10/2025,22:00,Fluminense,Ceara,1,0,H,,,,,,
BRA,01/11/2025,19:00,Cruzeiro,Vitoria,3,1,H,,,,,,
BRA,01/11/2025,19:00,Santos,Fortaleza,1,1,D,,,,,,
BRA,01/11/2025,21:00,Mirassol,Botafogo RJ,0,0,D,,,,,,
BRA,02/11/2025,00:00,Flamengo RJ,Sport Recife,3,0,H,,,,,,
BRA,02/11/2025,19:00,Bahia,Bragantino,2,1,H,,,,,,
BRA,02/11/2025,19:00,Ceara,Fluminense,2,0,H,,,,,,
BRA,02/11/2025,19:00,Corinthians,Gremio,2,0,H,,,,,,
BRA,02/11/2025,21:30,Internacional,Atletico-MG,0,0,D,,,,,,
BRA,02/11/2025,21:30,Juventude,Palmeiras,0,2,A,,,,,,
BRA,02/11/2025,23:30,Vasco,Sao Paulo,0,2,A,,,,,,
BRA,05/11/2025,22:00,Bragantino,Corinthians,2,1,H,,,,,,
BRA,05/11/2025,22:00,Sport Recife,Juventude,0,2,A,,,,,,
BRA,05/11/2025,22:00,Vitoria,Internacional,1,0,H,,,,,,
BRA,05/11/2025,22:30,Botafogo RJ,Vasco,3,0,H,,,,,,
BRA,05/11/2025,23:00,Atletico-MG,Bahia,3,0,H,,,,,,
BRA,05/11/2025,23:00,Gremio,Cruzeiro,0,1,A,,,,,,
BRA,06/11/2025,00:30,Sao Paulo,Flamengo RJ,2,2,D,,,,,,
BRA,06/11/2025,22:30,Fluminense,Mirassol,1,0,H,,,,,,
BRA,06/11/2025,23:00,Ceara,Fortaleza,1,1,D,,,,,,
BRA,07/11/2025,00:30,Palmeiras,Santos,2,0,H,,,,,,
BRA,08/11/2025,19:00,Sport Recife,Atletico-MG,2,4,A,,,,,,
BRA,08/11/2025,21:00,Vasco,Juventude,1,3,A,,,,,,
BRA,08/11/2025,21:30,Internacional,Bahia,2,2,D,,,,,,
BRA,09/11/2025,00:00,Sao Paulo,Bragantino,0,1,A,,,,,,
BRA,09/11/2025,19:00,Corinthians,Ceara,0,1,A,,,,,,
BRA,09/11/2025,19:00,Cruzeiro,Fluminense,0,0,D,,,,,,
BRA,09/11/2025,19:00,Vitoria,Botafogo RJ,0,0,D,,,,,,
BRA,09/11/2025,21:30,Flamengo RJ,Santos,3,2,H,,,,,,
BRA,09/11/2025,23:30,Fortaleza,Gremio,2,2,D,,,,,,
BRA,09/11/2025,23:30,Mirassol,Palmeiras,2,1,H,,,,,,
BRA,12/11/2025,23:30,Atletico-MG,Fortaleza,3,3,D,,,,,,
BRA,15/11/2025,21:30,Sport Recife,Flamengo RJ,1,5,A,,,,,,
BRA,16/11/2025,00:00,Santos,Palmeiras,1,0,H,,,,,,
BRA,16/11/2025,22:00,Bragantino,Atletico-MG,2,0,H,,,,,,
BRA,18/11/2025,23:30,Botafogo RJ,Sport Recife,3,2,H,,,,,,
BRA,19/11/2025,22:30,Palmeiras,Vitoria,0,0,D,,,,,,
BRA,20/11/2025,00:30,Fluminense,Flamengo RJ,2,1,H,,,,,,
BRA,20/11/2025,00:30,Gremio,Vasco,2,0,H,,,,,,
BRA,20/11/2025,00:30,Santos,Mirassol,1,1,D,,,,,,
BRA,20/11/2025,19:00,Juventude,Cruzeiro,3,3,D,,,,,,
BRA,20/11/2025,21:00,Bahia,Fortaleza,2,3,A,,,,,,
BRA,20/11/2025,22:30,Corinthians,Sao Paulo,3,1,H,,,,,,
BRA,21/11/2025,00:30,Ceara,Internacional,1,2,A,,,,,,
BRA,22/11/2025,22:30,Botafogo RJ,Gremio,3,2,H,,,,,,
BRA,23/11/2025,00:30,Flamengo RJ,Bragantino,3,0,H,,,,,,
BRA,23/11/2025,00:30,Palmeiras,Fluminense,0,0,D,,,,,,
BRA,23/11/2025,19:00,Bahia,Vasco,1,0,H,,,,,,
BRA,23/11/2025,19:00,Sao Paulo,Juventude,2,1,H,,,,,,
BRA,23/11/2025,21:30,Sport Recife,Vitoria,1,3,A,,,,,,
BRA,23/11/2025,23:30,Cruzeiro,Corinthians,3,0,H,,,,,,
BRA,24/11/2025,22:00,Mirassol,Ceara,3,0,H,,,,,,
BRA,25/11/2025,00:00,Internacional,Santos,1,1,D,,,,,,
