Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,06/09/2020,20:00,Internacional,Bahia,2,2,D,,,,,,
BRA,06/09/2020,20:00,Sao Paulo,Fluminense,3,1,H,,,,,,
BRA,06/09/2020,22:00,Vasco,Athletico-PR,1,0,H,,,,,,
BRA,06/09/2020,23:00,Atletico GO,Gremio,1,1,D,,,,,,
BRA,07/09/2020,00:30,Coritiba,Atletico-MG,0,1,A,,,,,,
BRA,07/09/2020,00:30,Sport Recife,Goias,2,1,H,,,,,,
BRA,09/09/2020,21:30,Athletico-PR,Botafogo RJ,1,1,D,,,,,,
BRA,09/09/2020,22:00,Fortaleza,Sport Recife,1,0,H,,,,,,
BRA,09/09/2020,22:00,Goias,Coritiba,3,3,D,,,,,,
BRA,09/09/2020,23:15,Sao Paulo,Bragantino,1,1,D,,,,,,
BRA,10/09/2020,01:30,Fluminense,Flamengo RJ,1,2,A,,,,,,
BRA,10/09/2020,01:30,Santos,Atletico-MG,3,1,H,,,,,,
BRA,10/09/2020,23:15,Bahia,Gremio,0,2,A,,,,,,
BRA,10/09/2020,23:15,Corinthians,Palmeiras,0,2,A,,,,,,
BRA,10/09/2020,23:15,Internacional,Ceara,2,0,H,,,,,,
BRA,11/09/2020,01:00,Vasco,Atletico GO,1,2,A,,,,,,
BRA,12/09/2020,20:30,Athletico-PR,Coritiba,1,0,H,,,,,,
BRA,12/09/2020,23:00,Santos,Sao Paulo,2,2,D,,,,,,
BRA,13/09/2020,20:00,Fluminense,Corinthians,2,1,H,,,,,,
BRA,13/09/2020,20:00,Gremio,Fortaleza,1,1,D,,,,,,
BRA,13/09/2020,22:00,Atletico-MG,Bragantino,2,1,H,,,,,,
BRA,13/09/2020,22:00,Bahia,Atletico GO,0,1,A,,,,,,
BRA,13/09/2020,22:00,Ceara,Flamengo RJ,2,0,H,,,,,,
BRA,13/09/2020,22:00,Goias,Internacional,1,0,H,,,,,,
BRA,13/09/2020,23:45,Palmeiras,Sport Recife,2,2,D,,,,,,
BRA,14/09/2020,00:30,Botafogo RJ,Vasco,2,3,A,,,,,,
BRA,17/09/2020,01:30,Corinthians,Bahia,3,2,H,,,,,,
BRA,19/09/2020,23:00,Bragantino,Ceara,4,2,H,,,,,,
BRA,19/09/2020,23:00,Fortaleza,Internacional,1,0,H,,,,,,
BRA,20/09/2020,01:00,Atletico GO,Atletico-MG,3,4,A,,,,,,
BRA,20/09/2020,20:00,Coritiba,Vasco,1,0,H,,,,,,
BRA,20/09/2020,20:00,Gremio,Palmeiras,1,1,D,,,,,,
BRA,20/09/2020,22:15,Botafogo RJ,Santos,0,0,D,,,,,,
BRA,21/09/2020,00:30,Sport Recife,Fluminense,1,0,H,,,,,,
BRA,24/09/2020,01:30,Sport Recife,Corinthians,1,0,H,,,,,,
BRA,26/09/2020,23:00,Athletico-PR,Bahia,1,0,H,,,,,,
BRA,26/09/2020,23:00,Internacional,Sao Paulo,1,1,D,,,,,,
BRA,27/09/2020,01:00,Atletico-MG,Gremio,3,1,H,,,,,,
BRA,27/09/2020,15:00,Vasco,Bragantino,1,1,D,,,,,,
BRA,27/09/2020,20:00,Palmeiras,Flamengo RJ,1,1,D,,,,,,
BRA,27/09/2020,22:15,Atletico GO,Botafogo RJ,1,1,D,,,,,,
BRA,27/09/2020,22:15,Ceara,Goias,2,2,D,,,,,,
BRA,28/09/2020,00:30,Santos,Fortaleza,1,1,D,,,,,,
BRA,29/09/2020,00:00,Fluminense,Coritiba,4,0,H,,,,,,
BRA,01/10/2020,01:30,Botafogo RJ,Bahia,1,2,A,,,,,,
BRA,01/10/2020,01:30,Corinthians,Atletico GO,0,0,D,,,,,,
BRA,03/10/2020,21:00,Gremio,Internacional,1,1,D,,,,,,
BRA,03/10/2020,23:00,Palmeiras,Ceara,2,1,H,,,,,,
BRA,04/10/2020,01:00,Bragantino,Corinthians,0,0,D,,,,,,
BRA,04/10/2020,15:00,Botafogo RJ,Fluminense,1,1,D,,,,,,
BRA,04/10/2020,20:00,Coritiba,Sao Paulo,1,1,D,,,,,,
BRA,04/10/2020,20:00,Flamengo RJ,Athletico-PR,3,1,H,,,,,,
BRA,04/10/2020,22:15,Bahia,Sport Recife,1,2,A,,,,,,
BRA,04/10/2020,22:15,Fortaleza,Atletico GO,0,0,D,,,,,,
BRA,04/10/2020,22:15,Goias,Santos,2,3,A,,,,,,
BRA,05/10/2020,00:30,Atletico-MG,Vasco,4,1,H,,,,,,
BRA,07/10/2020,23:00,Corinthians,Santos,1,1,D,,,,,,
BRA,07/10/2020,23:15,Bahia,Vasco,3,0,H,,,,,,
BRA,07/10/2020,23:15,Flamengo RJ,Sport Recife,3,0,H,,,,,,
BRA,07/10/2020,23:15,Gremio,Coritiba,2,1,H,,,,,,
BRA,08/10/2020,00:30,Goias,Fluminense,2,4,A,,,,,,
BRA,08/10/2020,00:30,Sao Paulo,Atletico GO,3,0,H,,,,,,
BRA,08/10/2020,01:30,Botafogo RJ,Palmeiras,2,1,H,,,,,,
BRA,08/10/2020,01:30,Fortaleza,Atletico-MG,2,1,H,,,,,,
BRA,08/10/2020,23:00,Athletico-PR,Ceara,0,0,D,,,,,,
BRA,09/10/2020,01:00,Bragantino,Internacional,0,2,A,,,,,,
BRA,10/10/2020,21:00,Vasco,Flamengo RJ,1,2,A,,,,,,
BRA,10/10/2020,23:00,Coritiba,Fortaleza,0,0,D,,,,,,
BRA,10/10/2020,23:00,Palmeiras,Sao Paulo,0,2,A,,,,,,
BRA,11/10/2020,01:00,Atletico-MG,Goias,3,0,H,,,,,,
BRA,11/10/2020,20:00,Fluminense,Bahia,1,0,H,,,,,,
BRA,11/10/2020,20:00,Santos,Gremio,2,1,H,,,,,,
BRA,11/10/2020,22:15,Atletico GO,Bragantino,2,1,H,,,,,,
BRA,11/10/2020,22:15,Sport Recife,Botafogo RJ,1,2,A,,,,,,
BRA,12/10/2020,00:30,Ceara,Corinthians,2,1,H,,,,,,
BRA,12/10/2020,00:30,Internacional,Athletico-PR,2,1,H,,,,,,
BRA,13/10/2020,22:00,Flamengo RJ,Goias,2,1,H,,,,,,
BRA,14/10/2020,22:00,Palmeiras,Coritiba,1,3,A,,,,,,
BRA,14/10/2020,23:15,Gremio,Botafogo RJ,3,1,H,,,,,,
BRA,15/10/2020,00:30,Santos,Atletico GO,0,1,A,,,,,,
BRA,15/10/2020,01:30,Athletico-PR,Corinthians,0,1,A,,,,,,
BRA,15/10/2020,01:30,Atletico-MG,Fluminense,1,1,D,,,,,,
BRA,15/10/2020,01:30,Sport Recife,Internacional,3,5,A,,,,,,
BRA,16/10/2020,00:00,Flamengo RJ,Bragantino,1,1,D,,,,,,
BRA,17/10/2020,00:00,Goias,Bahia,1,1,D,,,,,,
BRA,17/10/2020,23:00,Atletico GO,Athletico-PR,1,1,D,,,,,,
BRA,17/10/2020,23:00,Coritiba,Santos,1,2,A,,,,,,
BRA,17/10/2020,23:00,Fluminense,Ceara,2,2,D,,,,,,
BRA,18/10/2020,01:00,Sao Paulo,Gremio,0,0,D,,,,,,
BRA,18/10/2020,20:00,Corinthians,Flamengo RJ,1,5,A,,,,,,
BRA,18/10/2020,22:15,Internacional,Vasco,2,0,H,,,,,,
BRA,19/10/2020,00:30,Bragantino,Sport Recife,2,0,H,,,,,,
BRA,19/10/2020,00:30,Fortaleza,Palmeiras,2,0,H,,,,,,
BRA,20/10/2020,00:00,Bahia,Atletico-MG,3,1,H,,,,,,
BRA,20/10/2020,00:00,Botafogo RJ,Goias,0,0,D,,,,,,
BRA,22/10/2020,01:30,Vasco,Corinthians,1,2,A,,,,,,
BRA,24/10/2020,21:00,Bragantino,Goias,2,0,H,,,,,,
BRA,24/10/2020,23:00,Ceara,Coritiba,2,1,H,,,,,,
BRA,25/10/2020,01:00,Atletico-MG,Sport Recife,0,0,D,,,,,,
BRA,25/10/2020,19:00,Atletico GO,Palmeiras,0,3,A,,,,,,
BRA,25/10/2020,19:00,Fluminense,Santos,3,1,H,,,,,,
BRA,25/10/2020,21:15,Athletico-PR,Gremio,1,2,A,,,,,,
BRA,25/10/2020,21:15,Internacional,Flamengo RJ,2,2,D,,,,,,
BRA,31/10/2020,20:00,Botafogo RJ,Ceara,2,2,D,,,,,,
BRA,31/10/2020,22:00,Corinthians,Internacional,1,0,H,,,,,,
BRA,31/10/2020,22:00,Coritiba,Atletico GO,1,0,H,,,,,,
BRA,01/11/2020,00:00,Fortaleza,Fluminense,0,1,A,,,,,,
BRA,01/11/2020,19:00,Flamengo RJ,Sao Paulo,1,4,A,,,,,,
BRA,01/11/2020,19:00,Sport Recife,Athletico-PR,1,0,H,,,,,,
BRA,01/11/2020,21:15,Santos,Bahia,3,1,H,,,,,,
BRA,01/11/2020,23:30,Goias,Vasco,1,1,D,,,,,,
BRA,02/11/2020,20:00,Palmeiras,Atletico-MG,3,0,H,,,,,,
BRA,02/11/2020,23:00,Gremio,Bragantino,2,1,H,,,,,,
BRA,07/11/2020,21:00,Athletico-PR,Fortaleza,2,1,H,,,,,,
BRA,07/11/2020,22:00,Sao Paulo,Goias,2,1,H,,,,,,
BRA,08/11/2020,00:00,Atletico GO,Corinthians,1,1,D,,,,,,
BRA,08/11/2020,19:00,Internacional,Coritiba,2,2,D,,,,,,
BRA,08/11/2020,19:00,Vasco,Palmeiras,0,1,A,,,,,,
BRA,08/11/2020,21:15,Atletico-MG,Flamengo RJ,4,0,H,,,,,,
BRA,08/11/2020,21:15,Bahia,Botafogo RJ,1,0,H,,,,,,
BRA,08/11/2020,21:15,Bragantino,Santos,1,1,D,,,,,,
BRA,08/11/2020,23:30,Ceara,Sport Recife,0,0,D,,,,,,
BRA,08/11/2020,23:30,Fluminense,Gremio,0,1,A,,,,,,
BRA,11/11/2020,21:45,Bahia,Fortaleza,2,1,H,,,,,,
BRA,14/11/2020,19:30,Santos,Internacional,2,0,H,,,,,,
BRA,14/11/2020,19:30,Sport Recife,Vasco,0,2,A,,,,,,
BRA,14/11/2020,20:00,Goias,Athletico-PR,0,1,A,,,,,,
BRA,14/11/2020,22:00,Corinthians,Atletico-MG,1,2,A,,,,,,
BRA,14/11/2020,22:00,Fortaleza,Sao Paulo,2,3,A,,,,,,
BRA,14/11/2020,22:00,Gremio,Ceara,4,2,H,,,,,,
BRA,15/11/2020,00:30,Flamengo RJ,Atletico GO,1,1,D,,,,,,
BRA,15/11/2020,00:30,Palmeiras,Fluminense,2,0,H,,,,,,
BRA,16/11/2020,21:00,Coritiba,Bahia,1,2,A,,,,,,
BRA,16/11/2020,23:00,Botafogo RJ,Bragantino,1,2,A,,,,,,
BRA,18/11/2020,22:00,Atletico-MG,Athletico-PR,0,2,A,,,,,,
BRA,19/11/2020,22:00,Vasco,Fortaleza,0,0,D,,,,,,
BRA,20/11/2020,23:00,Bragantino,Bahia,4,0,H,,,,,,
BRA,21/11/2020,22:00,Athletico-PR,Santos,1,0,H,,,,,,
BRA,21/11/2020,22:00,Flamengo RJ,Coritiba,3,1,H,,,,,,
BRA,22/11/2020,00:00,Goias,Palmeiras,1,0,H,,,,,,
BRA,22/11/2020,19:00,Ceara,Atletico-MG,2,2,D,,,,,,
BRA,22/11/2020,19:00,Sao Paulo,Vasco,1,1,D,,,,,,
BRA,22/11/2020,21:15,Botafogo RJ,Fortaleza,1,2,A,,,,,,
BRA,22/11/2020,21:15,Internacional,Fluminense,1,2,A,,,,,,
BRA,22/11/2020,23:30,Corinthians,Gremio,0,0,D,,,,,,
BRA,23/11/2020,23:00,Sport Recife,Atletico GO,0,1,A,,,,,,
BRA,25/11/2020,22:15,Ceara,Sao Paulo,1,1,D,,,,,,
BRA,26/11/2020,00:30,Atletico-MG,Botafogo RJ,2,1,H,,,,,,
BRA,26/11/2020,00:30,Coritiba,Corinthians,0,1,A,,,,,,
BRA,26/11/2020,23:00,Fortaleza,Goias,1,1,D,,,,,,
BRA,28/11/2020,20:00,Palmeiras,Athletico-PR,3,0,H,,,,,,
BRA,28/11/2020,20:00,Santos,Sport Recife,4,2,H,,,,,,
BRA,28/11/2020,22:00,Bahia,Sao Paulo,1,3,A,,,,,,
BRA,29/11/2020,00:00,Atletico GO,Internacional,0,0,D,,,,,,
BRA,30/11/2020,21:00,Gremio,Goias,2,1,H,,,,,,
BRA,30/11/2020,21:00,Vasco,Ceara,1,4,A,,,,,,
BRA,30/11/2020,23:00,Fluminense,Bragantino,0,0,D,,,,,,
BRA,03/12/2020,00:30,Fortaleza,Corinthians,0,0,D,,,,,,
BRA,03/12/2020,22:00,Goias,Sao Paulo,0,3,A,,,,,,
BRA,05/12/2020,20:00,Botafogo RJ,Flamengo RJ,0,1,A,,,,,,
BRA,05/12/2020,20:00,Santos,Palmeiras,2,2,D,,,,,,
BRA,05/12/2020,22:00,Bahia,Ceara,0,2,A,,,,,,
BRA,05/12/2020,22:00,Fluminense,Athletico-PR,3,1,H,,,,,,
BRA,06/12/2020,00:00,Coritiba,Bragantino,0,0,D,,,,,,
BRA,06/12/2020,19:00,Gremio,Vasco,4,0,H,,,,,,
BRA,06/12/2020,19:00,Sao Paulo,Sport Recife,1,0,H,,,,,,
BRA,06/12/2020,21:15,Atletico-MG,Internacional,2,2,D,,,,,,
BRA,07/12/2020,23:00,Atletico GO,Goias,0,1,A,,,,,,
BRA,10/12/2020,00:30,Sao Paulo,Botafogo RJ,4,0,H,,,,,,
BRA,12/12/2020,20:00,Athletico-PR,Atletico-MG,0,1,A,,,,,,
BRA,12/12/2020,20:00,Bragantino,Fortaleza,2,1,H,,,,,,
BRA,12/12/2020,22:00,Internacional,Botafogo RJ,2,1,H,,,,,,
BRA,12/12/2020,22:00,Palmeiras,Bahia,3,0,H,,,,,,
BRA,13/12/2020,00:00,Ceara,Atletico GO,1,2,A,,,,,,
BRA,13/12/2020,00:00,Goias,Gremio,0,0,D,,,,,,
BRA,13/12/2020,19:00,Flamengo RJ,Santos,4,1,H,,,,,,
BRA,13/12/2020,21:15,Corinthians,Sao Paulo,1,0,H,,,,,,
BRA,13/12/2020,21:15,Sport Recife,Coritiba,1,0,H,,,,,,
BRA,13/12/2020,23:30,Vasco,Fluminense,1,1,D,,,,,,
BRA,17/12/2020,00:30,Atletico GO,Fluminense,2,1,H,,,,,,
BRA,17/12/2020,00:30,Sao Paulo,Atletico-MG,3,0,H,,,,,,
BRA,19/12/2020,22:00,Sport Recife,Gremio,1,1,D,,,,,,
BRA,20/12/2020,00:00,Coritiba,Botafogo RJ,1,2,A,,,,,,
BRA,20/12/2020,00:00,Internacional,Palmeiras,2,0,H,,,,,,
BRA,20/12/2020,19:00,Bragantino,Athletico-PR,0,1,A,,,,,,
BRA,20/12/2020,19:00,Vasco,Santos,1,0,H,,,,,,
BRA,20/12/2020,21:15,Flamengo RJ,Bahia,4,3,H,,,,,,
BRA,20/12/2020,23:30,Fortaleza,Ceara,0,2,A,,,,,,
BRA,21/12/2020,23:00,Corinthians,Goias,2,1,H,,,,,,
BRA,26/12/2020,20:00,Atletico-MG,Coritiba,2,0,H,,,,,,
BRA,26/12/2020,22:00,Fortaleza,Flamengo RJ,0,0,D,,,,,,
BRA,26/12/2020,22:00,Goias,Sport Recife,1,0,H,,,,,,
BRA,27/12/2020,00:00,Fluminense,Sao Paulo,1,2,A,,,,,,
BRA,27/12/2020,19:00,Bahia,Internacional,1,2,A,,,,,,
BRA,27/12/2020,19:00,Botafogo RJ,Corinthians,0,2,A,,,,,,
BRA,27/12/2020,21:15,Athletico-PR,Vasco,3,0,H,,,,,,
BRA,27/12/2020,21:15,Palmeiras,Bragantino,1,0,H,,,,,,
BRA,27/12/2020,21:15,Santos,Ceara,1,1,D,,,,,,
BRA,27/12/2020,23:30,Gremio,Atletico GO,2,1,H,,,,,,
BRA,06/01/2021,22:15,Botafogo RJ,Athletico-PR,0,2,A,,,,,,
BRA,06/01/2021,22:15,Gremio,Bahia,2,1,H,,,,,,
BRA,06/01/2021,23:30,Coritiba,Goias,1,2,A,,,,,,
BRA,06/01/2021,23:30,Sport Recife,Fortaleza,1,0,H,,,,,,
BRA,07/01/2021,00:30,Bragantino,Sao Paulo,4,2,H,,,,,,
BRA,07/01/2021,00:30,Flamengo RJ,Fluminense,1,2,A,,,,,,
BRA,07/01/2021,22:00,Ceara,Internacional,0,2,A,,,,,,
BRA,08/01/2021,00:00,Atletico GO,Vasco,0,0,D,,,,,,
BRA,09/01/2021,22:00,Coritiba,Athletico-PR,0,0,D,,,,,,
BRA,09/01/2021,22:00,Sport Recife,Palmeiras,0,1,A,,,,,,
BRA,10/01/2021,00:00,Fortaleza,Gremio,0,0,D,,,,,,
BRA,10/01/2021,19:00,Flamengo RJ,Ceara,0,2,A,,,,,,
BRA,10/01/2021,19:00,Sao Paulo,Santos,0,1,A,,,,,,
BRA,10/01/2021,21:15,Atletico GO,Bahia,1,1,D,,,,,,
BRA,10/01/2021,21:15,Internacional,Goias,1,0,H,,,,,,
BRA,10/01/2021,23:30,Vasco,Botafogo RJ,3,0,H,,,,,,
BRA,11/01/2021,23:00,Bragantino,Atletico-MG,2,2,D,,,,,,
BRA,14/01/2021,00:30,Corinthians,Fluminense,5,0,H,,,,,,
BRA,16/01/2021,00:30,Palmeiras,Gremio,1,1,D,,,,,,
BRA,16/01/2021,22:00,Fluminense,Sport Recife,1,0,H,,,,,,
BRA,17/01/2021,00:00,Vasco,Coritiba,0,1,A,,,,,,
BRA,17/01/2021,19:00,Athletico-PR,Sao Paulo,1,1,D,,,,,,
BRA,17/01/2021,19:00,Santos,Botafogo RJ,2,1,H,,,,,,
BRA,17/01/2021,21:15,Atletico-MG,Atletico GO,3,1,H,,,,,,
BRA,17/01/2021,23:30,Ceara,Bragantino,1,2,A,,,,,,
BRA,17/01/2021,23:30,Internacional,Fortaleza,4,2,H,,,,,,
BRA,18/01/2021,22:00,Palmeiras,Corinthians,4,0,H,,,,,,
BRA,18/01/2021,23:00,Goias,Flamengo RJ,0,3,A,,,,,,
BRA,20/01/2021,20:00,Botafogo RJ,Atletico GO,1,3,A,,,,,,
BRA,20/01/2021,21:00,Bahia,Athletico-PR,1,0,H,,,,,,
BRA,20/01/2021,22:15,Gremio,Atletico-MG,1,1,D,,,,,,
BRA,20/01/2021,23:30,Coritiba,Fluminense,3,3,D,,,,,,
BRA,21/01/2021,00:30,Bragantino,Vasco,4,1,H,,,,,,
BRA,21/01/2021,00:30,Sao Paulo,Internacional,1,5,A,,,,,,
BRA,21/01/2021,22:00,Flamengo RJ,Palmeiras,2,0,H,,,,,,
BRA,21/01/2021,22:00,Fortaleza,Santos,2,0,H,,,,,,
BRA,21/01/2021,22:00,Goias,Ceara,0,4,A,,,,,,
BRA,22/01/2021,00:00,Corinthians,Sport Recife,3,0,H,,,,,,
BRA,23/01/2021,22:00,Sao Paulo,Coritiba,1,1,D,,,,,,
BRA,24/01/2021,00:00,Vasco,Atletico-MG,3,2,H,,,,,,
BRA,24/01/2021,19:00,Athletico-PR,Flamengo RJ,2,1,H,,,,,,
BRA,24/01/2021,19:00,Ceara,Palmeiras,2,1,H,,,,,,
BRA,24/01/2021,19:00,Internacional,Gremio,2,1,H,,,,,,
BRA,24/01/2021,21:15,Atletico GO,Fortaleza,2,0,H,,,,,,
BRA,24/01/2021,21:15,Santos,Goias,3,4,A,,,,,,
BRA,24/01/2021,21:15,Sport Recife,Bahia,2,0,H,,,,,,
BRA,24/01/2021,23:30,Fluminense,Botafogo RJ,2,0,H,,,,,,
BRA,25/01/2021,23:00,Corinthians,Bragantino,0,2,A,,,,,,
BRA,26/01/2021,23:00,Atletico-MG,Santos,2,0,H,,,,,,
BRA,26/01/2021,23:00,Palmeiras,Vasco,1,1,D,,,,,,
BRA,28/01/2021,22:00,Bahia,Corinthians,2,1,H,,,,,,
BRA,28/01/2021,23:00,Gremio,Flamengo RJ,2,4,A,,,,,,
BRA,31/01/2021,19:00,Atletico GO,Sao Paulo,2,1,H,,,,,,
BRA,31/01/2021,19:00,Ceara,Athletico-PR,0,2,A,,,,,,
BRA,31/01/2021,19:00,Coritiba,Gremio,1,1,D,,,,,,
BRA,31/01/2021,19:00,Vasco,Bahia,0,0,D,,,,,,
BRA,31/01/2021,20:00,Atletico-MG,Fortaleza,2,0,H,,,,,,
BRA,31/01/2021,21:15,Internacional,Bragantino,2,1,H,,,,,,
BRA,31/01/2021,23:30,Fluminense,Goias,3,0,H,,,,,,
BRA,01/02/2021,23:00,Sport Recife,Flamengo RJ,0,3,A,,,,,,
BRA,02/02/2021,19:00,Palmeiras,Botafogo RJ,1,1,D,,,,,,
BRA,03/02/2021,19:00,Gremio,Santos,3,3,D,,,,,,
BRA,03/02/2021,22:15,Bragantino,Atletico GO,2,0,H,,,,,,
BRA,04/02/2021,00:30,Bahia,Fluminense,0,1,A,,,,,,
BRA,04/02/2021,00:30,Corinthians,Ceara,2,1,H,,,,,,
BRA,04/02/2021,00:30,Goias,Atletico-MG,1,0,H,,,,,,
BRA,04/02/2021,21:30,Fortaleza,Coritiba,3,1,H,,,,,,
BRA,05/02/2021,00:00,Athletico-PR,Internacional,0,0,D,,,,,,
BRA,05/02/2021,00:00,Flamengo RJ,Vasco,2,0,H,,,,,,
BRA,05/02/2021,23:00,Botafogo RJ,Sport Recife,0,1,A,,,,,,
BRA,06/02/2021,22:00,Bahia,Goias,3,3,D,,,,,,
BRA,07/02/2021,00:00,Atletico GO,Santos,1,1,D,,,,,,
BRA,07/02/2021,23:30,Bragantino,Flamengo RJ,1,1,D,,,,,,
BRA,08/02/2021,23:00,Botafogo RJ,Gremio,2,5,A,,,,,,
BRA,10/02/2021,22:00,Internacional,Sport Recife,1,2,A,,,,,,
BRA,10/02/2021,22:15,Fortaleza,Vasco,3,0,H,,,,,,
BRA,11/02/2021,00:00,Sao Paulo,Ceara,1,1,D,,,,,,
BRA,11/02/2021,00:30,Corinthians,Athletico-PR,3,3,D,,,,,,
BRA,11/02/2021,00:30,Fluminense,Atletico-MG,0,0,D,,,,,,
BRA,13/02/2021,20:00,Goias,Botafogo RJ,2,0,H,,,,,,
BRA,13/02/2021,22:00,Atletico-MG,Bahia,1,1,D,,,,,,
