Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,28/05/2017,23:00,Botafogo RJ,Bahia,1,0,H,,,,,,
BRA,30/05/2017,00:00,Chapecoense-SC,Avai,2,0,H,,,,,,
BRA,03/06/2017,20:00,Coritiba,Athletico-PR,1,0,H,,,,,,
BRA,03/06/2017,22:00,Fluminense,Vitoria,2,1,H,,,,,,
BRA,03/06/2017,23:00,Corinthians,Santos,2,0,H,,,,,,
BRA,04/06/2017,15:00,Avai,Sport Recife,1,0,H,,,,,,
BRA,04/06/2017,15:00,Flamengo RJ,Botafogo RJ,0,0,D,,,,,,
BRA,04/06/2017,20:00,Gremio,Vasco,2,0,H,,,,,,
BRA,04/06/2017,20:00,Palmeiras,Atletico-MG,0,0,D,,,,,,
BRA,04/06/2017,20:00,Ponte Preta,Sao Paulo,1,0,H,,,,,,
BRA,04/06/2017,23:00,Cruzeiro,Chapecoense-SC,0,2,A,,,,,,
BRA,06/06/2017,00:00,Bahia,Atletico GO,3,0,H,,,,,,
BRA,07/06/2017,00:00,Fluminense,Athletico-PR,1,1,D,,,,,,
BRA,07/06/2017,23:30,Atletico-MG,Avai,1,0,H,,,,,,
BRA,07/06/2017,23:30,Coritiba,Palmeiras,1,0,H,,,,,,
BRA,08/06/2017,01:00,Santos,Botafogo RJ,1,0,H,,,,,,
BRA,08/06/2017,01:45,Sport Recife,Flamengo RJ,2,0,H,,,,,,
BRA,08/06/2017,01:45,Vasco,Corinthians,2,5,A,,,,,,
BRA,08/06/2017,23:30,Atletico GO,Ponte Preta,3,0,H,,,,,,
BRA,08/06/2017,23:30,Sao Paulo,Vitoria,2,0,H,,,,,,
BRA,09/06/2017,00:00,Chapecoense-SC,Gremio,3,6,A,,,,,,
BRA,09/06/2017,01:00,Bahia,Cruzeiro,1,0,H,,,,,,
BRA,10/06/2017,20:00,Palmeiras,Fluminense,3,1,H,,,,,,
BRA,10/06/2017,23:00,Vasco,Sport Recife,2,1,H,,,,,,
BRA,11/06/2017,15:00,Botafogo RJ,Coritiba,2,2,D,,,,,,
BRA,11/06/2017,20:00,Avai,Flamengo RJ,1,1,D,,,,,,
BRA,11/06/2017,20:00,Corinthians,Sao Paulo,3,2,H,,,,,,
BRA,11/06/2017,20:00,Ponte Preta,Chapecoense-SC,3,2,H,,,,,,
BRA,11/06/2017,20:00,Vitoria,Atletico-MG,2,0,H,,,,,,
BRA,11/06/2017,22:30,Cruzeiro,Atletico GO,2,0,H,,,,,,
BRA,11/06/2017,23:00,Athletico-PR,Santos,0,2,A,,,,,,
BRA,13/06/2017,00:00,Gremio,Bahia,1,0,H,,,,,,
BRA,14/06/2017,23:30,Atletico GO,Avai,3,1,H,,,,,,
BRA,14/06/2017,23:30,Atletico-MG,Athletico-PR,0,1,A,,,,,,
BRA,14/06/2017,23:30,Sport Recife,Sao Paulo,0,0,D,,,,,,
BRA,14/06/2017,23:30,Vitoria,Botafogo RJ,2,2,D,,,,,,
BRA,15/06/2017,01:00,Flamengo RJ,Ponte Preta,2,0,H,,,,,,
BRA,15/06/2017,01:45,Chapecoense-SC,Vasco,2,1,H,,,,,,
BRA,15/06/2017,01:45,Corinthians,Cruzeiro,1,0,H,,,,,,
BRA,15/06/2017,01:45,Santos,Palmeiras,1,0,H,,,,,,
BRA,15/06/2017,20:00,Coritiba,Bahia,0,0,D,,,,,,
BRA,16/06/2017,01:00,Fluminense,Gremio,0,2,A,,,,,,
BRA,17/06/2017,20:00,Atletico GO,Athletico-PR,0,1,A,,,,,,
BRA,17/06/2017,23:00,Vasco,Avai,1,0,H,,,,,,
BRA,18/06/2017,01:00,Santos,Ponte Preta,0,0,D,,,,,,
BRA,18/06/2017,15:00,Coritiba,Corinthians,0,0,D,,,,,,
BRA,18/06/2017,20:00,Bahia,Palmeiras,2,4,A,,,,,,
BRA,18/06/2017,20:00,Chapecoense-SC,Botafogo RJ,0,2,A,,,,,,
BRA,18/06/2017,20:00,Fluminense,Flamengo RJ,2,2,D,,,,,,
BRA,18/06/2017,20:00,Sao Paulo,Atletico-MG,1,2,A,,,,,,
BRA,18/06/2017,23:00,Sport Recife,Vitoria,1,3,A,,,,,,
BRA,20/06/2017,00:00,Cruzeiro,Gremio,3,3,D,,,,,,
BRA,21/06/2017,23:30,Vitoria,Santos,0,2,A,,,,,,
BRA,22/06/2017,01:00,Botafogo RJ,Vasco,3,1,H,,,,,,
BRA,22/06/2017,01:00,Palmeiras,Atletico GO,1,0,H,,,,,,
BRA,22/06/2017,01:45,Atletico-MG,Sport Recife,2,2,D,,,,,,
BRA,22/06/2017,01:45,Athletico-PR,Sao Paulo,1,0,H,,,,,,
BRA,22/06/2017,01:45,Avai,Fluminense,0,3,A,,,,,,
BRA,22/06/2017,23:30,Corinthians,Bahia,3,0,H,,,,,,
BRA,22/06/2017,23:30,Ponte Preta,Cruzeiro,1,0,H,,,,,,
BRA,23/06/2017,01:00,Flamengo RJ,Chapecoense-SC,5,1,H,,,,,,
BRA,23/06/2017,01:00,Gremio,Coritiba,2,0,H,,,,,,
BRA,24/06/2017,23:00,Santos,Sport Recife,0,1,A,,,,,,
BRA,25/06/2017,15:00,Vasco,Atletico GO,1,0,H,,,,,,
BRA,25/06/2017,20:00,Athletico-PR,Vitoria,4,1,H,,,,,,
BRA,25/06/2017,20:00,Cruzeiro,Coritiba,2,0,H,,,,,,
BRA,25/06/2017,20:00,Gremio,Corinthians,0,1,A,,,,,,
BRA,25/06/2017,20:00,Ponte Preta,Palmeiras,1,2,A,,,,,,
BRA,25/06/2017,20:00,Sao Paulo,Fluminense,1,1,D,,,,,,
BRA,25/06/2017,22:30,Bahia,Flamengo RJ,0,1,A,,,,,,
BRA,25/06/2017,23:00,Chapecoense-SC,Atletico-MG,0,1,A,,,,,,
BRA,27/06/2017,00:00,Botafogo RJ,Avai,0,2,A,,,,,,
BRA,01/07/2017,20:00,Palmeiras,Gremio,1,0,H,,,,,,
BRA,01/07/2017,23:00,Atletico GO,Santos,1,1,D,,,,,,
BRA,02/07/2017,20:00,Atletico-MG,Cruzeiro,3,1,H,,,,,,
BRA,02/07/2017,20:00,Corinthians,Botafogo RJ,1,0,H,,,,,,
BRA,02/07/2017,20:00,Flamengo RJ,Sao Paulo,2,0,H,,,,,,
BRA,02/07/2017,20:00,Sport Recife,Athletico-PR,1,0,H,,,,,,
BRA,02/07/2017,20:00,Vitoria,Bahia,0,0,D,,,,,,
BRA,02/07/2017,23:00,Avai,Ponte Preta,0,0,D,,,,,,
BRA,02/07/2017,23:00,Coritiba,Vasco,2,2,D,,,,,,
BRA,04/07/2017,00:00,Fluminense,Chapecoense-SC,3,3,D,,,,,,
BRA,08/07/2017,20:00,Atletico GO,Vitoria,1,2,A,,,,,,
BRA,08/07/2017,22:00,Vasco,Flamengo RJ,0,1,A,,,,,,
BRA,08/07/2017,23:00,Corinthians,Ponte Preta,2,0,H,,,,,,
BRA,09/07/2017,15:00,Chapecoense-SC,Athletico-PR,1,1,D,,,,,,
BRA,09/07/2017,20:00,Bahia,Fluminense,1,1,D,,,,,,
BRA,09/07/2017,20:00,Cruzeiro,Palmeiras,3,1,H,,,,,,
BRA,09/07/2017,20:00,Gremio,Avai,0,2,A,,,,,,
BRA,09/07/2017,23:00,Botafogo RJ,Atletico-MG,1,1,D,,,,,,
BRA,09/07/2017,23:00,Santos,Sao Paulo,3,2,H,,,,,,
BRA,11/07/2017,00:00,Coritiba,Sport Recife,0,3,A,,,,,,
BRA,12/07/2017,23:30,Atletico-MG,Santos,0,1,A,,,,,,
BRA,12/07/2017,23:30,Ponte Preta,Bahia,0,3,A,,,,,,
BRA,13/07/2017,01:00,Fluminense,Botafogo RJ,0,1,A,,,,,,
BRA,13/07/2017,01:45,Athletico-PR,Cruzeiro,0,2,A,,,,,,
BRA,13/07/2017,01:45,Palmeiras,Corinthians,0,2,A,,,,,,
BRA,13/07/2017,01:45,Vitoria,Vasco,1,4,A,,,,,,
BRA,13/07/2017,23:30,Flamengo RJ,Gremio,0,1,A,,,,,,
BRA,13/07/2017,23:30,Sao Paulo,Atletico GO,2,2,D,,,,,,
BRA,13/07/2017,23:30,Sport Recife,Chapecoense-SC,3,0,H,,,,,,
BRA,14/07/2017,01:00,Avai,Coritiba,1,4,A,,,,,,
BRA,15/07/2017,23:00,Corinthians,Athletico-PR,2,2,D,,,,,,
BRA,16/07/2017,15:00,Palmeiras,Vitoria,4,2,H,,,,,,
BRA,16/07/2017,20:00,Atletico GO,Atletico-MG,1,2,A,,,,,,
BRA,16/07/2017,20:00,Chapecoense-SC,Sao Paulo,2,0,H,,,,,,
BRA,16/07/2017,20:00,Cruzeiro,Flamengo RJ,1,1,D,,,,,,
BRA,16/07/2017,20:00,Gremio,Ponte Preta,3,1,H,,,,,,
BRA,16/07/2017,20:00,Vasco,Santos,0,0,D,,,,,,
BRA,16/07/2017,23:00,Bahia,Avai,1,1,D,,,,,,
BRA,16/07/2017,23:00,Coritiba,Fluminense,1,2,A,,,,,,
BRA,18/07/2017,00:00,Botafogo RJ,Sport Recife,2,1,H,,,,,,
BRA,19/07/2017,23:30,Santos,Chapecoense-SC,1,0,H,,,,,,
BRA,19/07/2017,23:30,Vitoria,Gremio,1,3,A,,,,,,
BRA,20/07/2017,01:00,Avai,Corinthians,0,0,D,,,,,,
BRA,20/07/2017,01:00,Ponte Preta,Coritiba,4,0,H,,,,,,
BRA,20/07/2017,01:45,Atletico-MG,Bahia,0,2,A,,,,,,
BRA,20/07/2017,01:45,Flamengo RJ,Palmeiras,2,2,D,,,,,,
BRA,20/07/2017,01:45,Sao Paulo,Vasco,1,0,H,,,,,,
BRA,20/07/2017,23:30,Fluminense,Cruzeiro,1,1,D,,,,,,
BRA,21/07/2017,00:00,Sport Recife,Atletico GO,4,0,H,,,,,,
BRA,21/07/2017,01:00,Athletico-PR,Botafogo RJ,0,0,D,,,,,,
BRA,22/07/2017,20:00,Vitoria,Chapecoense-SC,1,2,A,,,,,,
BRA,22/07/2017,23:00,Flamengo RJ,Coritiba,2,1,H,,,,,,
BRA,23/07/2017,15:00,Santos,Bahia,3,0,H,,,,,,
BRA,23/07/2017,20:00,Avai,Cruzeiro,1,0,H,,,,,,
BRA,23/07/2017,20:00,Fluminense,Corinthians,0,1,A,,,,,,
BRA,23/07/2017,20:00,Sport Recife,Palmeiras,0,2,A,,,,,,
BRA,23/07/2017,23:00,Atletico GO,Botafogo RJ,1,1,D,,,,,,
BRA,23/07/2017,23:00,Atletico-MG,Vasco,1,2,A,,,,,,
BRA,23/07/2017,23:00,Athletico-PR,Ponte Preta,0,2,A,,,,,,
BRA,25/07/2017,00:00,Sao Paulo,Gremio,1,1,D,,,,,,
BRA,29/07/2017,20:00,Botafogo RJ,Sao Paulo,3,4,A,,,,,,
BRA,29/07/2017,23:00,Palmeiras,Avai,2,0,H,,,,,,
BRA,30/07/2017,15:00,Chapecoense-SC,Atletico GO,1,2,A,,,,,,
BRA,30/07/2017,20:00,Bahia,Sport Recife,1,3,A,,,,,,
BRA,30/07/2017,20:00,Corinthians,Flamengo RJ,1,1,D,,,,,,
BRA,30/07/2017,20:00,Coritiba,Atletico-MG,0,2,A,,,,,,
BRA,30/07/2017,23:00,Cruzeiro,Vitoria,0,0,D,,,,,,
BRA,30/07/2017,23:00,Gremio,Santos,1,1,D,,,,,,
BRA,01/08/2017,00:00,Vasco,Athletico-PR,0,1,A,,,,,,
BRA,02/08/2017,23:30,Chapecoense-SC,Bahia,1,1,D,,,,,,
BRA,02/08/2017,23:30,Sport Recife,Fluminense,2,2,D,,,,,,
BRA,03/08/2017,01:00,Atletico-MG,Corinthians,0,2,A,,,,,,
BRA,03/08/2017,01:00,Vitoria,Ponte Preta,3,1,H,,,,,,
BRA,03/08/2017,01:45,Atletico GO,Gremio,0,1,A,,,,,,
BRA,03/08/2017,01:45,Botafogo RJ,Palmeiras,1,2,A,,,,,,
BRA,03/08/2017,01:45,Santos,Flamengo RJ,3,2,H,,,,,,
BRA,03/08/2017,23:30,Athletico-PR,Avai,5,0,H,,,,,,
BRA,03/08/2017,23:30,Sao Paulo,Coritiba,1,2,A,,,,,,
BRA,04/08/2017,00:00,Vasco,Cruzeiro,0,3,A,,,,,,
BRA,05/08/2017,23:00,Corinthians,Sport Recife,3,1,H,,,,,,
BRA,05/08/2017,23:00,Fluminense,Atletico GO,3,1,H,,,,,,
BRA,06/08/2017,15:00,Flamengo RJ,Vitoria,0,2,A,,,,,,
BRA,06/08/2017,20:00,Bahia,Sao Paulo,2,1,H,,,,,,
BRA,06/08/2017,20:00,Coritiba,Chapecoense-SC,2,0,H,,,,,,
BRA,06/08/2017,20:00,Cruzeiro,Botafogo RJ,0,0,D,,,,,,
BRA,06/08/2017,20:00,Gremio,Atletico-MG,2,0,H,,,,,,
BRA,06/08/2017,20:00,Palmeiras,Athletico-PR,0,1,A,,,,,,
BRA,06/08/2017,23:00,Avai,Santos,0,0,D,,,,,,
BRA,06/08/2017,23:00,Ponte Preta,Vasco,0,0,D,,,,,,
BRA,10/08/2017,00:00,Ponte Preta,Fluminense,0,0,D,,,,,,
BRA,12/08/2017,20:00,Atletico GO,Coritiba,1,0,H,,,,,,
BRA,12/08/2017,23:00,Vitoria,Avai,0,1,A,,,,,,
BRA,13/08/2017,15:00,Sao Paulo,Cruzeiro,3,2,H,,,,,,
BRA,13/08/2017,20:00,Atletico-MG,Flamengo RJ,2,0,H,,,,,,
BRA,13/08/2017,20:00,Sport Recife,Ponte Preta,0,0,D,,,,,,
BRA,13/08/2017,20:00,Vasco,Palmeiras,1,1,D,,,,,,
BRA,13/08/2017,23:00,Athletico-PR,Bahia,4,1,H,,,,,,
BRA,13/08/2017,23:00,Botafogo RJ,Gremio,1,0,H,,,,,,
BRA,15/08/2017,00:00,Santos,Fluminense,0,0,D,,,,,,
BRA,19/08/2017,20:00,Corinthians,Vitoria,0,1,A,,,,,,
BRA,19/08/2017,23:00,Flamengo RJ,Atletico GO,2,0,H,,,,,,
BRA,20/08/2017,15:00,Gremio,Athletico-PR,0,0,D,,,,,,
BRA,20/08/2017,20:00,Avai,Sao Paulo,1,1,D,,,,,,
BRA,20/08/2017,20:00,Bahia,Vasco,3,0,H,,,,,,
BRA,20/08/2017,20:00,Cruzeiro,Sport Recife,2,0,H,,,,,,
BRA,20/08/2017,20:00,Ponte Preta,Botafogo RJ,2,1,H,,,,,,
BRA,20/08/2017,23:00,Coritiba,Santos,0,0,D,,,,,,
BRA,20/08/2017,23:00,Palmeiras,Chapecoense-SC,0,2,A,,,,,,
BRA,22/08/2017,00:00,Fluminense,Atletico-MG,2,1,H,,,,,,
BRA,23/08/2017,23:30,Chapecoense-SC,Corinthians,0,1,A,,,,,,
BRA,26/08/2017,20:00,Fluminense,Vasco,0,1,A,,,,,,
BRA,26/08/2017,23:00,Corinthians,Atletico GO,0,1,A,,,,,,
BRA,27/08/2017,20:00,Bahia,Botafogo RJ,1,2,A,,,,,,
BRA,27/08/2017,20:00,Flamengo RJ,Athletico-PR,2,0,H,,,,,,
BRA,27/08/2017,20:00,Palmeiras,Sao Paulo,4,2,H,,,,,,
BRA,27/08/2017,20:00,Ponte Preta,Atletico-MG,1,2,A,,,,,,
BRA,27/08/2017,23:00,Avai,Chapecoense-SC,1,0,H,,,,,,
BRA,27/08/2017,23:00,Cruzeiro,Santos,1,1,D,,,,,,
BRA,29/08/2017,00:00,Coritiba,Vitoria,0,1,A,,,,,,
BRA,02/09/2017,20:00,Gremio,Sport Recife,5,0,H,,,,,,
BRA,09/09/2017,20:00,Atletico-MG,Palmeiras,1,1,D,,,,,,
BRA,09/09/2017,22:00,Vasco,Gremio,1,0,H,,,,,,
BRA,09/09/2017,23:00,Sao Paulo,Ponte Preta,2,2,D,,,,,,
BRA,10/09/2017,15:00,Athletico-PR,Coritiba,1,1,D,,,,,,
BRA,10/09/2017,20:00,Santos,Corinthians,2,0,H,,,,,,
BRA,10/09/2017,20:00,Sport Recife,Avai,0,1,A,,,,,,
BRA,10/09/2017,20:00,Vitoria,Fluminense,2,2,D,,,,,,
BRA,10/09/2017,23:00,Botafogo RJ,Flamengo RJ,2,0,H,,,,,,
BRA,10/09/2017,23:00,Chapecoense-SC,Cruzeiro,1,2,A,,,,,,
BRA,12/09/2017,00:00,Atletico GO,Bahia,1,1,D,,,,,,
BRA,16/09/2017,23:00,Botafogo RJ,Santos,2,0,H,,,,,,
BRA,17/09/2017,01:00,Ponte Preta,Atletico GO,1,3,A,,,,,,
BRA,17/09/2017,15:00,Avai,Atletico-MG,1,1,D,,,,,,
BRA,17/09/2017,20:00,Athletico-PR,Fluminense,3,1,H,,,,,,
BRA,17/09/2017,20:00,Corinthians,Vasco,1,0,H,,,,,,
BRA,17/09/2017,20:00,Flamengo RJ,Sport Recife,2,0,H,,,,,,
BRA,17/09/2017,20:00,Gremio,Chapecoense-SC,0,1,A,,,,,,
BRA,17/09/2017,20:00,Vitoria,Sao Paulo,1,2,A,,,,,,
BRA,17/09/2017,23:00,Cruzeiro,Bahia,1,0,H,,,,,,
BRA,19/09/2017,00:00,Palmeiras,Coritiba,1,0,H,,,,,,
BRA,23/09/2017,23:00,Flamengo RJ,Avai,1,1,D,,,,,,
BRA,24/09/2017,01:00,Santos,Athletico-PR,1,0,H,,,,,,
BRA,24/09/2017,15:00,Sao Paulo,Corinthians,1,1,D,,,,,,
BRA,24/09/2017,20:00,Atletico GO,Cruzeiro,1,2,A,,,,,,
BRA,24/09/2017,20:00,Chapecoense-SC,Ponte Preta,1,0,H,,,,,,
BRA,24/09/2017,20:00,Coritiba,Botafogo RJ,2,3,A,,,,,,
BRA,24/09/2017,20:00,Fluminense,Palmeiras,0,1,A,,,,,,
BRA,24/09/2017,23:00,Atletico-MG,Vitoria,1,3,A,,,,,,
BRA,24/09/2017,23:00,Bahia,Gremio,1,0,H,,,,,,
BRA,26/09/2017,00:00,Sport Recife,Vasco,1,1,D,,,,,,
BRA,30/09/2017,20:00,Bahia,Coritiba,1,1,D,,,,,,
BRA,30/09/2017,20:00,Vasco,Chapecoense-SC,1,1,D,,,,,,
BRA,30/09/2017,23:00,Palmeiras,Santos,0,1,A,,,,,,
BRA,01/10/2017,20:00,Avai,Atletico GO,0,2,A,,,,,,
BRA,01/10/2017,20:00,Botafogo RJ,Vitoria,2,3,A,,,,,,
BRA,01/10/2017,20:00,Cruzeiro,Corinthians,1,1,D,,,,,,
BRA,01/10/2017,20:00,Gremio,Fluminense,1,0,H,,,,,,
BRA,01/10/2017,20:00,Sao Paulo,Sport Recife,1,0,H,,,,,,
BRA,01/10/2017,23:00,Athletico-PR,Atletico-MG,0,2,A,,,,,,
BRA,03/10/2017,00:00,Ponte Preta,Flamengo RJ,1,0,H,,,,,,
BRA,07/10/2017,20:00,Cruzeiro,Ponte Preta,2,1,H,,,,,,
BRA,11/10/2017,23:30,Athletico-PR,Atletico GO,2,2,D,,,,,,
BRA,11/10/2017,23:30,Botafogo RJ,Chapecoense-SC,2,1,H,,,,,,
BRA,12/10/2017,01:00,Corinthians,Coritiba,3,1,H,,,,,,
BRA,12/10/2017,01:45,Atletico-MG,Sao Paulo,1,0,H,,,,,,
BRA,12/10/2017,01:45,Avai,Vasco,1,2,A,,,,,,
BRA,12/10/2017,01:45,Gremio,Cruzeiro,0,1,A,,,,,,
BRA,12/10/2017,21:00,Flamengo RJ,Fluminense,1,1,D,,,,,,
BRA,12/10/2017,21:00,Ponte Preta,Santos,1,1,D,,,,,,
BRA,12/10/2017,21:00,Vitoria,Sport Recife,1,2,A,,,,,,
BRA,13/10/2017,01:00,Palmeiras,Bahia,2,2,D,,,,,,
BRA,14/10/2017,23:00,Vasco,Botafogo RJ,1,0,H,,,,,,
BRA,15/10/2017,01:00,Sao Paulo,Athletico-PR,2,1,H,,,,,,
BRA,15/10/2017,20:00,Atletico GO,Palmeiras,1,3,A,,,,,,
BRA,15/10/2017,20:00,Chapecoense-SC,Flamengo RJ,0,1,A,,,,,,
BRA,15/10/2017,20:00,Fluminense,Avai,1,0,H,,,,,,
BRA,15/10/2017,20:00,Sport Recife,Atletico-MG,1,1,D,,,,,,
BRA,15/10/2017,22:00,Bahia,Corinthians,2,0,H,,,,,,
BRA,15/10/2017,22:00,Coritiba,Gremio,0,1,A,,,,,,
BRA,16/10/2017,23:00,Santos,Vitoria,2,2,D,,,,,,
BRA,18/10/2017,22:30,Atletico GO,Vasco,0,1,A,,,,,,
BRA,18/10/2017,22:30,Coritiba,Cruzeiro,1,0,H,,,,,,
BRA,19/10/2017,00:00,Atletico-MG,Chapecoense-SC,2,3,A,,,,,,
BRA,19/10/2017,00:45,Avai,Botafogo RJ,1,1,D,,,,,,
BRA,19/10/2017,00:45,Corinthians,Gremio,0,0,D,,,,,,
BRA,19/10/2017,00:45,Fluminense,Sao Paulo,3,1,H,,,,,,
BRA,19/10/2017,23:00,Palmeiras,Ponte Preta,2,0,H,,,,,,
BRA,19/10/2017,23:00,Vitoria,Athletico-PR,2,3,A,,,,,,
BRA,20/10/2017,00:00,Flamengo RJ,Bahia,4,1,H,,,,,,
BRA,20/10/2017,00:00,Sport Recife,Santos,1,1,D,,,,,,
BRA,21/10/2017,20:00,Vasco,Coritiba,1,1,D,,,,,,
BRA,22/10/2017,20:00,Athletico-PR,Sport Recife,2,1,H,,,,,,
BRA,22/10/2017,20:00,Bahia,Vitoria,2,1,H,,,,,,
BRA,22/10/2017,20:00,Cruzeiro,Atletico-MG,1,3,A,,,,,,
BRA,22/10/2017,20:00,Gremio,Palmeiras,1,3,A,,,,,,
BRA,22/10/2017,20:00,Santos,Atletico GO,1,0,H,,,,,,
BRA,22/10/2017,20:00,Sao Paulo,Flamengo RJ,2,0,H,,,,,,
BRA,22/10/2017,22:00,Chapecoense-SC,Fluminense,2,0,H,,,,,,
BRA,22/10/2017,22:00,Ponte Preta,Avai,1,2,A,,,,,,
BRA,23/10/2017,23:00,Botafogo RJ,Corinthians,2,1,H,,,,,,
BRA,28/10/2017,20:00,Sao Paulo,Santos,2,1,H,,,,,,
BRA,28/10/2017,22:00,Flamengo RJ,Vasco,0,0,D,,,,,,
BRA,29/10/2017,00:00,Athletico-PR,Chapecoense-SC,0,0,D,,,,,,
BRA,29/10/2017,19:00,Atletico-MG,Botafogo RJ,0,0,D,,,,,,
BRA,29/10/2017,19:00,Fluminense,Bahia,1,1,D,,,,,,
BRA,29/10/2017,19:00,Ponte Preta,Corinthians,1,0,H,,,,,,
BRA,29/10/2017,20:00,Sport Recife,Coritiba,3,4,A,,,,,,
BRA,29/10/2017,20:00,Vitoria,Atletico GO,1,1,D,,,,,,
BRA,29/10/2017,21:00,Avai,Gremio,2,2,D,,,,,,
BRA,30/10/2017,22:00,Palmeiras,Cruzeiro,2,2,D,,,,,,
BRA,04/11/2017,19:00,Santos,Atletico-MG,3,1,H,,,,,,
BRA,04/11/2017,21:00,Atletico GO,Sao Paulo,0,1,A,,,,,,
BRA,04/11/2017,21:00,Botafogo RJ,Fluminense,1,2,A,,,,,,
BRA,04/11/2017,23:00,Coritiba,Avai,4,0,H,,,,,,
BRA,05/11/2017,19:00,Corinthians,Palmeiras,3,2,H,,,,,,
BRA,05/11/2017,19:00,Cruzeiro,Athletico-PR,1,0,H,,,,,,
BRA,05/11/2017,19:00,Gremio,Flamengo RJ,3,1,H,,,,,,
BRA,05/11/2017,20:00,Bahia,Ponte Preta,2,0,H,,,,,,
BRA,05/11/2017,21:00,Chapecoense-SC,Sport Recife,1,1,D,,,,,,
BRA,05/11/2017,21:00,Vasco,Vitoria,1,1,D,,,,,,
BRA,08/11/2017,21:30,Avai,Bahia,1,2,A,,,,,,
BRA,08/11/2017,21:30,Ponte Preta,Gremio,0,1,A,,,,,,
BRA,08/11/2017,23:00,Athletico-PR,Corinthians,0,1,A,,,,,,
BRA,08/11/2017,23:00,Sport Recife,Botafogo RJ,1,2,A,,,,,,
BRA,08/11/2017,23:45,Flamengo RJ,Cruzeiro,2,0,H,,,,,,
BRA,08/11/2017,23:45,Santos,Vasco,1,2,A,,,,,,
BRA,08/11/2017,23:45,Vitoria,Palmeiras,3,1,H,,,,,,
BRA,09/11/2017,22:00,Atletico-MG,Atletico GO,3,2,H,,,,,,
BRA,09/11/2017,22:00,Sao Paulo,Chapecoense-SC,2,2,D,,,,,,
BRA,09/11/2017,23:00,Fluminense,Coritiba,2,2,D,,,,,,
BRA,11/11/2017,19:00,Botafogo RJ,Athletico-PR,0,1,A,,,,,,
BRA,11/11/2017,21:00,Corinthians,Avai,1,0,H,,,,,,
BRA,12/11/2017,19:00,Atletico GO,Sport Recife,2,0,H,,,,,,
BRA,12/11/2017,19:00,Gremio,Vitoria,1,1,D,,,,,,
BRA,12/11/2017,19:00,Palmeiras,Flamengo RJ,2,0,H,,,,,,
BRA,12/11/2017,19:00,Vasco,Sao Paulo,1,1,D,,,,,,
BRA,12/11/2017,20:00,Bahia,Atletico-MG,2,2,D,,,,,,
BRA,12/11/2017,21:00,Coritiba,Ponte Preta,1,1,D,,,,,,
BRA,12/11/2017,21:00,Cruzeiro,Fluminense,3,1,H,,,,,,
BRA,13/11/2017,22:00,Chapecoense-SC,Santos,2,0,H,,,,,,
BRA,15/11/2017,19:00,Ponte Preta,Athletico-PR,2,1,H,,,,,,
