Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,12/03/2026,00:30,Flamengo RJ,Cruzeiro,2,0,H,,,,,,
BRA,12/03/2026,22:00,Remo,Fluminense,0,2,A,,,,,,
BRA,12/03/2026,22:30,Vasco,Palmeiras,2,1,H,,,,,,
BRA,12/03/2026,23:00,Sao Paulo,Chapecoense-SC,2,0,H,,,,,,
BRA,13/03/2026,00:30,Gremio,Bragantino,1,1,D,,,,,,
BRA,14/03/2026,21:30,Vitoria,Atletico-MG,2,0,H,,,,,,
BRA,14/03/2026,23:30,Botafogo RJ,Flamengo RJ,0,3,A,,,,,,
BRA,15/03/2026,19:00,Fluminense,Athletico-PR,3,2,H,,,,,,
BRA,15/03/2026,19:00,Internacional,Bahia,0,1,A,,,,,,
BRA,15/03/2026,19:00,Santos,Corinthians,1,1,D,,,,,,
BRA,15/03/2026,21:30,Coritiba,Remo,1,0,H,,,,,,
BRA,15/03/2026,21:30,Palmeiras,Mirassol,1,0,H,,,,,,
BRA,15/03/2026,23:30,Bragantino,Sao Paulo,1,2,A,,,,,,
BRA,15/03/2026,23:30,Cruzeiro,Vasco,3,3,D,,,,,,
BRA,16/03/2026,23:00,Chapecoense-SC,Gremio,1,1,D,,,,,,
BRA,18/03/2026,22:00,Bahia,Bragantino,2,0,H,,,,,,
BRA,18/03/2026,22:00,Palmeiras,Botafogo RJ,2,1,H,,,,,,
BRA,18/03/2026,22:30,Athletico-PR,Cruzeiro,2,1,H,,,,,,
BRA,18/03/2026,23:00,Atletico-MG,Sao Paulo,1,0,H,,,,,,
BRA,18/03/2026,23:00,Mirassol,Coritiba,0,1,A,,,,,,
BRA,19/03/2026,00:30,Santos,Internacional,1,2,A,,,,,,
BRA,19/03/2026,00:30,Vasco,Fluminense,3,2,H,,,,,,
BRA,19/03/2026,22:00,Gremio,Vitoria,2,0,H,,,,,,
BRA,19/03/2026,23:00,Flamengo RJ,Remo,3,0,H,,,,,,
BRA,20/03/2026,00:30,Chapecoense-SC,Corinthians,0,0,D,,,,,,
BRA,21/03/2026,19:00,Bragantino,Botafogo RJ,1,2,A,,,,,,
BRA,21/03/2026,21:30,Fluminense,Atletico-MG,1,0,H,,,,,,
BRA,22/03/2026,00:00,Sao Paulo,Palmeiras,0,1,A,,,,,,
BRA,22/03/2026,19:00,Athletico-PR,Coritiba,2,0,H,,,,,,
BRA,22/03/2026,19:00,Cruzeiro,Santos,0,0,D,,,,,,
BRA,22/03/2026,19:00,Remo,Bahia,4,1,H,,,,,,
BRA,22/03/2026,19:00,Vasco,Gremio,2,1,H,,,,,,
BRA,22/03/2026,21:30,Internacional,Chapecoense-SC,2,0,H,,,,,,
BRA,22/03/2026,21:30,Vitoria,Mirassol,1,0,H,,,,,,
BRA,22/03/2026,23:30,Corinthians,Flamengo RJ,1,1,D,,,,,,
BRA,29/03/2026,23:30,Athletico-PR,Botafogo RJ,4,1,H,,,,,,
BRA,01/04/2026,23:30,Botafogo RJ,Mirassol,3,2,H,,,,,,
BRA,01/04/2026,23:30,Internacional,Sao Paulo,1,1,D,,,,,,
BRA,02/04/2026,00:00,Bahia,Athletico-PR,3,0,H,,,,,,
BRA,02/04/2026,00:00,Cruzeiro,Vitoria,3,0,H,,,,,,
BRA,02/04/2026,00:30,Coritiba,Vasco,1,1,D,,,,,,
BRA,02/04/2026,01:30,Fluminense,Corinthians,3,1,H,,,,,,
BRA,02/04/2026,23:00,Chapecoense-SC,Atletico-MG,0,4,A,,,,,,
BRA,02/04/2026,23:00,Santos,Remo,2,0,H,,,,,,
BRA,03/04/2026,01:30,Bragantino,Flamengo RJ,3,0,H,,,,,,
BRA,03/04/2026,01:30,Palmeiras,Gremio,2,1,H,,,,,,
BRA,04/04/2026,22:30,Sao Paulo,Cruzeiro,4,1,H,,,,,,
BRA,05/04/2026,00:30,Coritiba,Fluminense,1,1,D,,,,,,
BRA,05/04/2026,01:00,Vasco,Botafogo RJ,1,2,A,,,,,,
BRA,05/04/2026,20:00,Chapecoense-SC,Vitoria,1,1,D,,,,,,
BRA,05/04/2026,21:30,Atletico-MG,Athletico-PR,2,1,H,,,,,,
BRA,05/04/2026,21:30,Flamengo RJ,Santos,3,1,H,,,,,,
BRA,05/04/2026,23:30,Bahia,Palmeiras,1,2,A,,,,,,
BRA,05/04/2026,23:30,Corinthians,Internacional,0,1,A,,,,,,
BRA,06/04/2026,00:00,Mirassol,Bragantino,0,1,A,,,,,,
BRA,06/04/2026,00:30,Gremio,Remo,0,0,D,,,,,,
BRA,11/04/2026,20:30,Remo,Vasco,1,1,D,,,,,,
BRA,11/04/2026,20:30,Vitoria,Sao Paulo,2,0,H,,,,,,
BRA,11/04/2026,22:30,Mirassol,Bahia,1,2,A,,,,,,
BRA,12/04/2026,00:00,Santos,Atletico-MG,1,0,H,,,,,,
BRA,12/04/2026,00:30,Internacional,Gremio,0,0,D,,,,,,
BRA,12/04/2026,15:00,Athletico-PR,Chapecoense-SC,2,0,H,,,,,,
BRA,12/04/2026,20:00,Botafogo RJ,Coritiba,2,2,D,,,,,,
BRA,12/04/2026,22:00,Fluminense,Flamengo RJ,1,2,A,,,,,,
BRA,12/04/2026,22:30,Corinthians,Palmeiras,0,0,D,,,,,,
BRA,12/04/2026,22:30,Cruzeiro,Bragantino,2,1,H,,,,,,
BRA,18/04/2026,22:30,Chapecoense-SC,Botafogo RJ,1,4,A,,,,,,
BRA,18/04/2026,22:30,Vasco,Sao Paulo,2,1,H,,,,,,
BRA,19/04/2026,00:00,Vitoria,Corinthians,0,0,D,,,,,,
BRA,19/04/2026,00:30,Cruzeiro,Gremio,2,0,H,,,,,,
BRA,19/04/2026,15:00,Internacional,Mirassol,1,2,A,,,,,,
BRA,19/04/2026,20:00,Coritiba,Atletico-MG,2,0,H,,,,,,
BRA,19/04/2026,20:00,Santos,Fluminense,2,3,A,,,,,,
BRA,19/04/2026,22:30,Bragantino,Remo,4,2,H,,,,,,
BRA,19/04/2026,22:30,Palmeiras,Athletico-PR,1,0,H,,,,,,
BRA,19/04/2026,23:30,Flamengo RJ,Bahia,2,0,H,,,,,,
BRA,25/04/2026,22:30,Bahia,Santos,2,2,D,,,,,,
BRA,25/04/2026,22:30,Botafogo RJ,Internacional,2,2,D,,,,,,
BRA,25/04/2026,22:30,Remo,Cruzeiro,0,1,A,,,,,,
BRA,26/04/2026,01:00,Sao Paulo,Mirassol,1,0,H,,,,,,
BRA,26/04/2026,20:00,Corinthians,Vasco,1,0,H,,,,,,
BRA,26/04/2026,20:00,Gremio,Coritiba,1,0,H,,,,,,
BRA,26/04/2026,22:30,Athletico-PR,Vitoria,3,1,H,,,,,,
BRA,26/04/2026,22:30,Bragantino,Palmeiras,0,1,A,,,,,,
BRA,27/04/2026,00:30,Atletico-MG,Flamengo RJ,0,4,A,,,,,,
BRA,27/04/2026,00:30,Fluminense,Chapecoense-SC,2,1,H,,,,,,
BRA,02/05/2026,20:00,Botafogo RJ,Remo,1,2,A,,,,,,
BRA,02/05/2026,22:30,Palmeiras,Santos,1,1,D,,,,,,
BRA,02/05/2026,22:30,Vitoria,Coritiba,4,1,H,,,,,,
BRA,03/05/2026,00:30,Athletico-PR,Gremio,0,0,D,,,,,,
BRA,03/05/2026,01:00,Cruzeiro,Atletico-MG,1,3,A,,,,,,
BRA,03/05/2026,20:00,Flamengo RJ,Vasco,2,2,D,,,,,,
BRA,03/05/2026,20:00,Sao Paulo,Bahia,2,2,D,,,,,,
BRA,03/05/2026,22:30,Chapecoense-SC,Bragantino,1,2,A,,,,,,
BRA,03/05/2026,22:30,Internacional,Fluminense,2,0,H,,,,,,
BRA,04/05/2026,00:30,Mirassol,Corinthians,2,1,H,,,,,,
BRA,09/05/2026,20:00,Coritiba,Internacional,2,2,D,,,,,,
BRA,09/05/2026,22:00,Fluminense,Vitoria,2,2,D,,,,,,
BRA,10/05/2026,01:00,Bahia,Cruzeiro,1,2,A,,,,,,
BRA,10/05/2026,20:00,Atletico-MG,Botafogo RJ,1,1,D,,,,,,
BRA,10/05/2026,20:00,Remo,Palmeiras,1,1,D,,,,,,
BRA,10/05/2026,22:30,Corinthians,Sao Paulo,3,2,H,,,,,,
BRA,10/05/2026,22:30,Mirassol,Chapecoense-SC,1,1,D,,,,,,
BRA,10/05/2026,22:30,Santos,Bragantino,2,0,H,,,,,,
BRA,10/05/2026,23:30,Gremio,Flamengo RJ,0,1,A,,,,,,
BRA,11/05/2026,00:30,Vasco,Athletico-PR,1,0,H,,,,,,
BRA,16/05/2026,22:30,Atletico-MG,Mirassol,3,1,H,,,,,,
BRA,16/05/2026,22:30,Internacional,Vasco,4,1,H,,,,,,
BRA,16/05/2026,23:00,Fluminense,Sao Paulo,2,1,H,,,,,,
BRA,17/05/2026,01:00,Palmeiras,Cruzeiro,1,1,D,,,,,,
BRA,17/05/2026,15:00,Santos,Coritiba,0,3,A,,,,,,
BRA,17/05/2026,20:00,Bahia,Gremio,1,1,D,,,,,,
BRA,17/05/2026,20:00,Botafogo RJ,Corinthians,3,1,H,,,,,,
BRA,17/05/2026,22:30,Bragantino,Vitoria,2,0,H,,,,,,
BRA,17/05/2026,22:30,Chapecoense-SC,Remo,2,3,A,,,,,,
BRA,17/05/2026,23:30,Athletico-PR,Flamengo RJ,1,1,D,,,,,,
BRA,23/05/2026,21:00,Sao Paulo,Botafogo RJ,1,1,D,,,,,,
BRA,23/05/2026,21:00,Vitoria,Internacional,2,0,H,,,,,,
BRA,23/05/2026,23:00,Gremio,Santos,3,2,H,,,,,,
BRA,23/05/2026,23:00,Mirassol,Fluminense,1,0,H,,,,,,
BRA,24/05/2026,01:00,Flamengo RJ,Palmeiras,0,3,A,,,,,,
BRA,24/05/2026,20:00,Cruzeiro,Chapecoense-SC,2,1,H,,,,,,
BRA,24/05/2026,20:00,Remo,Athletico-PR,1,2,A,,,,,,
BRA,24/05/2026,22:30,Corinthians,Atletico-MG,1,0,H,,,,,,
BRA,25/05/2026,00:30,Vasco,Bragantino,0,3,A,,,,,,
BRA,26/05/2026,00:00,Coritiba,Bahia,3,2,H,,,,,,
BRA,30/05/2026,20:00,Athletico-PR,Mirassol,1,0,H,,,,,,
BRA,30/05/2026,20:00,Flamengo RJ,Coritiba,3,0,H,,,,,,
BRA,30/05/2026,21:30,Bahia,Botafogo RJ,2,1,H,,,,,,
BRA,30/05/2026,21:30,Gremio,Corinthians,1,3,A,,,,,,
BRA,31/05/2026,00:00,Santos,Vitoria,3,1,H,,,,,,
BRA,31/05/2026,15:00,Bragantino,Internacional,3,1,H,,,,,,
BRA,31/05/2026,20:00,Palmeiras,Chapecoense-SC,1,0,H,,,,,,
BRA,31/05/2026,20:00,Vasco,Atletico-MG,0,1,A,,,,,,
BRA,01/06/2026,00:30,Cruzeiro,Fluminense,1,1,D,,,,,,
BRA,01/06/2026,00:30,Remo,Sao Paulo,1,0,H,,,,,,
BRA,16/07/2026,23:30,Botafogo RJ,Santos,2,1,H,,,,,,
BRA,16/07/2026,23:30,Vitoria,Vasco,1,0,H,,,,,,
BRA,17/07/2026,23:30,Bahia,Chapecoense-SC,2,0,H,,,,,,
BRA,18/07/2026,00:00,Fluminense,Bragantino,1,1,D,,,,,,
BRA,18/07/2026,00:00,Mirassol,Gremio,2,1,H,,,,,,
BRA,21/07/2026,23:30,Atletico-MG,Bahia,1,1,D,,,,,,
BRA,22/07/2026,23:30,Coritiba,Palmeiras,1,3,A,,,,,,
BRA,23/07/2026,01:30,Chapecoense-SC,Flamengo RJ,0,4,A,,,,,,
BRA,23/07/2026,01:30,Internacional,Cruzeiro,1,2,A,,,,,,
BRA,23/07/2026,01:30,Sao Paulo,Athletico-PR,1,2,A,,,,,,
BRA,23/07/2026,23:30,Botafogo RJ,Vitoria,0,0,D,,,,,,
BRA,23/07/2026,23:30,Corinthians,Remo,3,0,H,,,,,,
BRA,25/07/2026,22:30,Athletico-PR,Internacional,2,0,H,,,,,,
BRA,25/07/2026,22:30,Santos,Chapecoense-SC,2,2,D,,,,,,
BRA,26/07/2026,00:30,Vasco,Mirassol,1,1,D,,,,,,
BRA,26/07/2026,20:00,Bahia,Corinthians,1,1,D,,,,,,
BRA,26/07/2026,20:00,Cruzeiro,Botafogo RJ,0,1,A,,,,,,
BRA,26/07/2026,22:30,Bragantino,Coritiba,0,0,D,,,,,,
BRA,26/07/2026,22:30,Flamengo RJ,Sao Paulo,1,1,D,,,,,,
BRA,26/07/2026,22:30,Gremio,Fluminense,1,1,D,,,,,,
BRA,26/07/2026,23:30,Palmeiras,Atletico-MG,1,2,A,,,,,,
BRA,26/07/2026,23:30,Remo,Vitoria,2,0,H,,,,,,
BRA,29/07/2026,23:30,Internacional,Flamengo RJ,1,1,D,,,,,,
BRA,29/07/2026,23:30,Mirassol,Remo,2,1,H,,,,,,
BRA,30/07/2026,01:30,Fluminense,Bahia,0,0,D,,,,,,
BRA,30/07/2026,01:30,Vitoria,Palmeiras,0,4,A,,,,,,
BRA,30/07/2026,23:30,Corinthians,Athletico-PR,0,0,D,,,,,,
BRA,31/07/2026,01:30,Coritiba,Cruzeiro,0,1,A,,,,,,
BRA,08/08/2026,20:00,Gremio,Sao Paulo,2,1,H,,,,,,
BRA,08/08/2026,22:30,Remo,Atletico-MG,2,2,D,,,,,,
BRA,09/08/2026,00:30,Coritiba,Chapecoense-SC,2,1,H,,,,,,
BRA,09/08/2026,01:00,Botafogo RJ,Fluminense,1,1,D,,,,,,
BRA,09/08/2026,15:00,Cruzeiro,Mirassol,3,1,H,,,,,,
BRA,09/08/2026,20:00,Bahia,Vasco,0,0,D,,,,,,
BRA,09/08/2026,20:00,Palmeiras,Internacional,0,0,D,,,,,,
BRA,09/08/2026,22:30,Bragantino,Corinthians,0,2,A,,,,,,
BRA,09/08/2026,22:30,Santos,Athletico-PR,0,2,A,,,,,,
BRA,09/08/2026,23:30,Flamengo RJ,Vitoria,2,0,H,,,,,,
BRA,15/08/2026,20:30,Fluminense,Palmeiras,3,2,H,,,,,,
BRA,15/08/2026,22:30,Athletico-PR,Bragantino,1,1,D,,,,,,
BRA,16/08/2026,01:00,Sao Paulo,Coritiba,1,1,D,,,,,,
BRA,16/08/2026,15:00,Chapecoense-SC,Bahia,3,3,D,,,,,,
BRA,16/08/2026,20:00,Atletico-MG,Gremio,3,0,H,,,,,,
BRA,16/08/2026,20:00,Vasco,Santos,0,3,A,,,,,,
BRA,16/08/2026,22:30,Mirassol,Flamengo RJ,1,5,A,,,,,,
BRA,16/08/2026,22:30,Vitoria,Botafogo RJ,1,0,H,,,,,,
BRA,16/08/2026,23:30,Corinthians,Cruzeiro,1,2,A,,,,,,
BRA,18/08/2026,00:00,Internacional,Remo,1,1,D,,,,,,
BRA,22/08/2026,20:00,Fluminense,Remo,2,1,H,,,,,,
BRA,22/08/2026,22:30,Internacional,Atletico-MG,0,0,D,,,,,,
BRA,23/08/2026,00:30,Cruzeiro,Flamengo RJ,2,1,H,,,,,,
BRA,23/08/2026,20:00,Bragantino,Gremio,1,0,H,,,,,,
BRA,23/08/2026,20:00,Palmeiras,Vasco,4,1,H,,,,,,
BRA,23/08/2026,20:00,Vitoria,Bahia,0,2,A,,,,,,
BRA,23/08/2026,22:30,Chapecoense-SC,Sao Paulo,1,0,H,,,,,,
BRA,23/08/2026,22:30,Santos,Mirassol,1,1,D,,,,,,
BRA,23/08/2026,23:30,Coritiba,Corinthians,2,1,H,,,,,,
BRA,25/08/2026,00:00,Botafogo RJ,Athletico-PR,2,3,A,,,,,,
BRA,29/08/2026,22:30,Atletico-MG,Vitoria,2,1,H,,,,,,
BRA,30/08/2026,00:00,Sao Paulo,Bragantino,2,1,H,,,,,,
BRA,30/08/2026,01:20,Vasco,Cruzeiro,3,1,H,,,,,,
BRA,30/08/2026,15:00,Athletico-PR,Fluminense,3,3,D,,,,,,
BRA,30/08/2026,20:00,Corinthians,Santos,0,1,A,,,,,,
BRA,30/08/2026,20:00,Flamengo RJ,Botafogo RJ,3,0,H,,,,,,
BRA,30/08/2026,22:30,Gremio,Chapecoense-SC,3,1,H,,,,,,
BRA,30/08/2026,22:30,Mirassol,Palmeiras,1,1,D,,,,,,
BRA,30/08/2026,23:30,Bahia,Internacional,3,2,H,,,,,,
BRA,01/09/2026,00:00,Remo,Coritiba,2,3,A,,,,,,
BRA,02/09/2026,23:30,Flamengo RJ,Mirassol,2,0,H,,,,,,
BRA,05/09/2026,20:00,Bragantino,Bahia,2,3,A,,,,,,
BRA,05/09/2026,22:30,Sao Paulo,Atletico-MG,2,0,H,,,,,,
BRA,06/09/2026,01:00,Fluminense,Vasco,1,0,H,,,,,,
BRA,06/09/2026,15:00,Coritiba,Mirassol,1,2,A,,,,,,
BRA,06/09/2026,20:00,Cruzeiro,Athletico-PR,3,1,H,,,,,,
BRA,06/09/2026,20:00,Internacional,Santos,2,3,A,,,,,,
BRA,06/09/2026,20:00,Remo,Flamengo RJ,0,1,A,,,,,,
BRA,06/09/2026,22:30,Botafogo RJ,Palmeiras,0,0,D,,,,,,
BRA,06/09/2026,23:30,Corinthians,Chapecoense-SC,1,2,A,,,,,,
BRA,08/09/2026,00:00,Vitoria,Gremio,1,0,H,,,,,,
