Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,16/06/2024,01:00,Fluminense,Atletico GO,1,2,A,,,,,,
BRA,16/06/2024,20:00,Athletico-PR,Flamengo RJ,1,1,D,,,,,,
BRA,16/06/2024,20:00,Corinthians,Sao Paulo,2,2,D,,,,,,
BRA,16/06/2024,20:00,Vitoria,Internacional,2,1,H,,,,,,
BRA,16/06/2024,22:30,Criciuma,Bahia,2,2,D,,,,,,
BRA,16/06/2024,22:30,Cuiaba,Fortaleza,5,0,H,,,,,,
BRA,16/06/2024,22:30,Gremio,Botafogo RJ,1,2,A,,,,,,
BRA,16/06/2024,22:30,Vasco,Cruzeiro,0,0,D,,,,,,
BRA,18/06/2024,00:30,Atletico-MG,Palmeiras,0,4,A,,,,,,
BRA,19/06/2024,23:00,Atletico GO,Criciuma,1,2,A,,,,,,
BRA,19/06/2024,23:00,Botafogo RJ,Athletico-PR,1,1,D,,,,,,
BRA,20/06/2024,00:00,Fortaleza,Gremio,1,0,H,,,,,,
BRA,20/06/2024,00:00,Juventude,Vasco,2,0,H,,,,,,
BRA,20/06/2024,00:00,Sao Paulo,Cuiaba,0,1,A,,,,,,
BRA,20/06/2024,01:30,Cruzeiro,Fluminense,2,0,H,,,,,,
BRA,20/06/2024,01:30,Internacional,Corinthians,1,0,H,,,,,,
BRA,20/06/2024,22:30,Vitoria,Atletico-MG,4,2,H,,,,,,
BRA,21/06/2024,00:00,Flamengo RJ,Bahia,2,1,H,,,,,,
BRA,21/06/2024,01:30,Palmeiras,Bragantino,2,1,H,,,,,,
BRA,22/06/2024,20:00,Criciuma,Botafogo RJ,2,1,H,,,,,,
BRA,22/06/2024,21:30,Gremio,Internacional,0,1,A,,,,,,
BRA,22/06/2024,22:30,Cuiaba,Atletico GO,0,0,D,,,,,,
BRA,23/06/2024,01:30,Vasco,Sao Paulo,4,1,H,,,,,,
BRA,23/06/2024,20:00,Athletico-PR,Corinthians,1,1,D,,,,,,
BRA,23/06/2024,20:00,Bahia,Cruzeiro,4,1,H,,,,,,
BRA,23/06/2024,20:00,Fluminense,Flamengo RJ,0,1,A,,,,,,
BRA,23/06/2024,22:30,Atletico-MG,Fortaleza,1,1,D,,,,,,
BRA,23/06/2024,22:30,Bragantino,Vitoria,2,1,H,,,,,,
BRA,23/06/2024,22:30,Palmeiras,Juventude,3,1,H,,,,,,
BRA,26/06/2024,23:00,Botafogo RJ,Bragantino,2,1,H,,,,,,
BRA,26/06/2024,23:00,Cruzeiro,Athletico-PR,2,0,H,,,,,,
BRA,27/06/2024,00:00,Atletico GO,Gremio,1,1,D,,,,,,
BRA,27/06/2024,00:00,Corinthians,Cuiaba,1,1,D,,,,,,
BRA,27/06/2024,00:00,Juventude,Flamengo RJ,2,1,H,,,,,,
BRA,27/06/2024,01:30,Bahia,Vasco,2,1,H,,,,,,
BRA,27/06/2024,01:30,Fortaleza,Palmeiras,3,0,H,,,,,,
BRA,27/06/2024,01:30,Internacional,Atletico-MG,1,2,A,,,,,,
BRA,27/06/2024,23:00,Fluminense,Vitoria,0,1,A,,,,,,
BRA,28/06/2024,00:00,Sao Paulo,Criciuma,2,1,H,,,,,,
BRA,29/06/2024,22:30,Cuiaba,Bragantino,1,1,D,,,,,,
BRA,29/06/2024,22:30,Vasco,Botafogo RJ,1,1,D,,,,,,
BRA,30/06/2024,15:00,Atletico-MG,Atletico GO,1,1,D,,,,,,
BRA,30/06/2024,20:00,Fortaleza,Juventude,2,1,H,,,,,,
BRA,30/06/2024,20:00,Gremio,Fluminense,1,0,H,,,,,,
BRA,30/06/2024,20:00,Sao Paulo,Bahia,3,1,H,,,,,,
BRA,30/06/2024,22:30,Criciuma,Internacional,1,1,D,,,,,,
BRA,30/06/2024,22:30,Flamengo RJ,Cruzeiro,2,1,H,,,,,,
BRA,30/06/2024,22:30,Vitoria,Athletico-PR,0,1,A,,,,,,
BRA,02/07/2024,00:00,Palmeiras,Corinthians,2,0,H,,,,,,
BRA,03/07/2024,23:00,Cuiaba,Botafogo RJ,1,2,A,,,,,,
BRA,04/07/2024,00:00,Criciuma,Cruzeiro,1,0,H,,,,,,
BRA,04/07/2024,00:00,Vasco,Fortaleza,2,0,H,,,,,,
BRA,04/07/2024,01:30,Athletico-PR,Sao Paulo,1,2,A,,,,,,
BRA,04/07/2024,01:30,Atletico-MG,Flamengo RJ,2,4,A,,,,,,
BRA,04/07/2024,01:30,Bragantino,Atletico GO,3,1,H,,,,,,
BRA,04/07/2024,23:00,Bahia,Juventude,2,0,H,,,,,,
BRA,04/07/2024,23:00,Gremio,Palmeiras,2,2,D,,,,,,
BRA,05/07/2024,00:00,Corinthians,Vitoria,3,2,H,,,,,,
BRA,05/07/2024,00:00,Fluminense,Internacional,1,1,D,,,,,,
BRA,07/07/2024,00:00,Flamengo RJ,Cuiaba,1,1,D,,,,,,
BRA,07/07/2024,00:00,Sao Paulo,Bragantino,2,0,H,,,,,,
BRA,07/07/2024,20:00,Cruzeiro,Corinthians,3,0,H,,,,,,
BRA,07/07/2024,20:00,Fortaleza,Fluminense,1,0,H,,,,,,
BRA,07/07/2024,20:00,Juventude,Gremio,3,0,H,,,,,,
BRA,07/07/2024,22:00,Internacional,Vasco,1,2,A,,,,,,
BRA,07/07/2024,22:30,Atletico GO,Athletico-PR,1,2,A,,,,,,
BRA,07/07/2024,22:30,Palmeiras,Bahia,2,0,H,,,,,,
BRA,07/07/2024,22:30,Vitoria,Criciuma,2,1,H,,,,,,
BRA,08/07/2024,00:30,Botafogo RJ,Atletico-MG,3,0,H,,,,,,
BRA,10/07/2024,22:30,Gremio,Cruzeiro,0,2,A,,,,,,
BRA,10/07/2024,23:00,Athletico-PR,Bahia,1,3,A,,,,,,
BRA,10/07/2024,23:00,Vasco,Corinthians,2,0,H,,,,,,
BRA,11/07/2024,23:30,Palmeiras,Atletico GO,3,1,H,,,,,,
BRA,12/07/2024,00:00,Criciuma,Fluminense,1,1,D,,,,,,
BRA,12/07/2024,00:00,Flamengo RJ,Fortaleza,1,2,A,,,,,,
BRA,12/07/2024,01:30,Atletico-MG,Sao Paulo,2,1,H,,,,,,
BRA,12/07/2024,01:30,Vitoria,Botafogo RJ,0,1,A,,,,,,
BRA,13/07/2024,20:00,Bahia,Cuiaba,1,2,A,,,,,,
BRA,13/07/2024,20:00,Cruzeiro,Bragantino,2,1,H,,,,,,
BRA,16/07/2024,23:00,Juventude,Atletico-MG,1,1,D,,,,,,
BRA,17/07/2024,01:00,Corinthians,Criciuma,2,1,H,,,,,,
BRA,17/07/2024,23:00,Atletico GO,Vasco,0,1,A,,,,,,
BRA,18/07/2024,00:00,Sao Paulo,Gremio,1,0,H,,,,,,
BRA,18/07/2024,01:30,Botafogo RJ,Palmeiras,1,0,H,,,,,,
BRA,18/07/2024,01:30,Fortaleza,Vitoria,3,1,H,,,,,,
BRA,20/07/2024,20:00,Flamengo RJ,Criciuma,2,1,H,,,,,,
BRA,20/07/2024,22:30,Botafogo RJ,Internacional,1,0,H,,,,,,
BRA,21/07/2024,01:00,Palmeiras,Cruzeiro,2,0,H,,,,,,
BRA,21/07/2024,15:00,Gremio,Vitoria,2,0,H,,,,,,
BRA,21/07/2024,20:00,Atletico-MG,Vasco,2,0,H,,,,,,
BRA,21/07/2024,20:00,Bahia,Corinthians,0,1,A,,,,,,
BRA,21/07/2024,22:30,Bragantino,Athletico-PR,1,0,H,,,,,,
BRA,21/07/2024,22:30,Fortaleza,Atletico GO,3,1,H,,,,,,
BRA,21/07/2024,22:30,Juventude,Sao Paulo,0,0,D,,,,,,
BRA,22/07/2024,00:00,Cuiaba,Fluminense,0,1,A,,,,,,
BRA,24/07/2024,23:00,Criciuma,Fortaleza,1,1,D,,,,,,
BRA,24/07/2024,23:00,Cruzeiro,Juventude,2,0,H,,,,,,
BRA,24/07/2024,23:30,Sao Paulo,Botafogo RJ,2,2,D,,,,,,
BRA,25/07/2024,00:00,Vitoria,Flamengo RJ,1,2,A,,,,,,
BRA,25/07/2024,01:30,Atletico GO,Bahia,1,1,D,,,,,,
BRA,25/07/2024,01:30,Fluminense,Palmeiras,1,0,H,,,,,,
BRA,26/07/2024,00:00,Corinthians,Gremio,2,2,D,,,,,,
BRA,27/07/2024,23:00,Juventude,Criciuma,1,2,A,,,,,,
BRA,27/07/2024,23:00,Palmeiras,Vitoria,0,2,A,,,,,,
BRA,28/07/2024,00:00,Bahia,Internacional,1,1,D,,,,,,
BRA,28/07/2024,01:30,Botafogo RJ,Cruzeiro,0,3,A,,,,,,
BRA,28/07/2024,01:30,Fortaleza,Sao Paulo,1,0,H,,,,,,
BRA,28/07/2024,15:00,Bragantino,Fluminense,0,1,A,,,,,,
BRA,28/07/2024,20:00,Flamengo RJ,Atletico GO,2,0,H,,,,,,
BRA,28/07/2024,23:00,Atletico-MG,Corinthians,2,1,H,,,,,,
BRA,28/07/2024,23:00,Cuiaba,Athletico-PR,1,2,A,,,,,,
BRA,28/07/2024,23:00,Gremio,Vasco,1,0,H,,,,,,
BRA,03/08/2024,20:00,Vitoria,Cuiaba,1,0,H,,,,,,
BRA,03/08/2024,23:00,Vasco,Bragantino,2,2,D,,,,,,
BRA,04/08/2024,00:00,Atletico GO,Botafogo RJ,1,4,A,,,,,,
BRA,04/08/2024,00:00,Criciuma,Atletico-MG,2,1,H,,,,,,
BRA,04/08/2024,01:30,Sao Paulo,Flamengo RJ,1,0,H,,,,,,
BRA,04/08/2024,20:00,Athletico-PR,Gremio,0,2,A,,,,,,
BRA,04/08/2024,20:00,Corinthians,Juventude,1,1,D,,,,,,
BRA,04/08/2024,20:00,Fluminense,Bahia,1,0,H,,,,,,
BRA,04/08/2024,21:00,Internacional,Palmeiras,1,1,D,,,,,,
BRA,06/08/2024,01:00,Cruzeiro,Fortaleza,1,2,A,,,,,,
BRA,10/08/2024,20:00,Fortaleza,Criciuma,1,0,H,,,,,,
BRA,10/08/2024,23:00,Cuiaba,Gremio,1,3,A,,,,,,
BRA,11/08/2024,01:30,Corinthians,Bragantino,1,1,D,,,,,,
BRA,11/08/2024,01:30,Cruzeiro,Atletico-MG,0,0,D,,,,,,
BRA,11/08/2024,01:30,Vasco,Fluminense,2,0,H,,,,,,
BRA,11/08/2024,15:00,Juventude,Botafogo RJ,3,2,H,,,,,,
BRA,11/08/2024,20:00,Bahia,Vitoria,2,0,H,,,,,,
BRA,11/08/2024,20:00,Flamengo RJ,Palmeiras,1,1,D,,,,,,
BRA,11/08/2024,20:00,Sao Paulo,Atletico GO,1,0,H,,,,,,
BRA,11/08/2024,23:00,Internacional,Athletico-PR,2,2,D,,,,,,
BRA,14/08/2024,23:30,Internacional,Juventude,2,1,H,,,,,,
BRA,17/08/2024,20:00,Atletico-MG,Cuiaba,1,1,D,,,,,,
BRA,17/08/2024,20:00,Gremio,Bahia,0,2,A,,,,,,
BRA,17/08/2024,22:30,Bragantino,Fortaleza,1,2,A,,,,,,
BRA,18/08/2024,01:00,Fluminense,Corinthians,0,0,D,,,,,,
BRA,18/08/2024,20:00,Atletico GO,Internacional,1,0,H,,,,,,
BRA,18/08/2024,20:00,Criciuma,Vasco,2,2,D,,,,,,
BRA,18/08/2024,20:00,Palmeiras,Sao Paulo,2,1,H,,,,,,
BRA,18/08/2024,22:30,Athletico-PR,Juventude,1,2,A,,,,,,
BRA,18/08/2024,22:30,Botafogo RJ,Flamengo RJ,4,1,H,,,,,,
BRA,20/08/2024,00:00,Vitoria,Cruzeiro,2,2,D,,,,,,
BRA,24/08/2024,20:00,Atletico GO,Juventude,2,1,H,,,,,,
BRA,24/08/2024,22:30,Palmeiras,Cuiaba,5,0,H,,,,,,
BRA,25/08/2024,01:00,Atletico-MG,Fluminense,0,2,A,,,,,,
BRA,25/08/2024,20:00,Bahia,Botafogo RJ,0,0,D,,,,,,
BRA,25/08/2024,20:00,Criciuma,Gremio,0,1,A,,,,,,
BRA,25/08/2024,20:00,Fortaleza,Corinthians,1,0,H,,,,,,
BRA,25/08/2024,22:30,Sao Paulo,Vitoria,2,1,H,,,,,,
BRA,25/08/2024,23:00,Internacional,Cruzeiro,1,0,H,,,,,,
BRA,26/08/2024,00:00,Flamengo RJ,Bragantino,2,1,H,,,,,,
BRA,27/08/2024,01:00,Vasco,Athletico-PR,2,1,H,,,,,,
BRA,28/08/2024,23:30,Criciuma,Bragantino,1,0,H,,,,,,
BRA,28/08/2024,23:30,Cruzeiro,Internacional,0,0,D,,,,,,
BRA,31/08/2024,22:30,Cuiaba,Criciuma,2,1,H,,,,,,
BRA,01/09/2024,01:00,Botafogo RJ,Fortaleza,2,0,H,,,,,,
BRA,01/09/2024,15:00,Cruzeiro,Atletico GO,3,1,H,,,,,,
BRA,01/09/2024,15:00,Gremio,Atletico-MG,2,3,A,,,,,,
BRA,01/09/2024,20:00,Corinthians,Flamengo RJ,2,1,H,,,,,,
BRA,01/09/2024,22:30,Athletico-PR,Palmeiras,0,2,A,,,,,,
BRA,01/09/2024,22:30,Bragantino,Bahia,2,1,H,,,,,,
BRA,01/09/2024,22:30,Fluminense,Sao Paulo,2,0,H,,,,,,
BRA,01/09/2024,22:30,Juventude,Internacional,1,3,A,,,,,,
BRA,01/09/2024,22:30,Vitoria,Vasco,0,1,A,,,,,,
BRA,06/09/2024,00:00,Cuiaba,Juventude,0,0,D,,,,,,
BRA,11/09/2024,23:00,Internacional,Fortaleza,2,1,H,,,,,,
BRA,14/09/2024,20:00,Atletico GO,Vitoria,0,2,A,,,,,,
BRA,14/09/2024,22:30,Athletico-PR,Fortaleza,1,1,D,,,,,,
BRA,15/09/2024,01:00,Botafogo RJ,Corinthians,2,1,H,,,,,,
BRA,15/09/2024,20:00,Bragantino,Gremio,2,2,D,,,,,,
BRA,15/09/2024,20:00,Juventude,Fluminense,2,1,H,,,,,,
BRA,15/09/2024,20:00,Palmeiras,Criciuma,5,0,H,,,,,,
BRA,15/09/2024,22:30,Bahia,Atletico-MG,3,0,H,,,,,,
BRA,15/09/2024,22:30,Cruzeiro,Sao Paulo,0,1,A,,,,,,
BRA,15/09/2024,22:30,Flamengo RJ,Vasco,1,1,D,,,,,,
BRA,17/09/2024,00:00,Internacional,Cuiaba,3,0,H,,,,,,
BRA,21/09/2024,20:00,Corinthians,Atletico GO,3,0,H,,,,,,
BRA,21/09/2024,20:00,Vitoria,Juventude,1,0,H,,,,,,
BRA,21/09/2024,22:30,Fluminense,Botafogo RJ,0,1,A,,,,,,
BRA,22/09/2024,01:00,Fortaleza,Bahia,4,1,H,,,,,,
BRA,22/09/2024,20:00,Atletico-MG,Bragantino,3,0,H,,,,,,
BRA,22/09/2024,20:00,Vasco,Palmeiras,0,1,A,,,,,,
BRA,22/09/2024,22:30,Cuiaba,Cruzeiro,0,0,D,,,,,,
BRA,22/09/2024,22:30,Gremio,Flamengo RJ,3,2,H,,,,,,
BRA,22/09/2024,22:30,Sao Paulo,Internacional,1,3,A,,,,,,
BRA,23/09/2024,00:00,Criciuma,Athletico-PR,0,0,D,,,,,,
BRA,25/09/2024,23:00,Bragantino,Internacional,2,2,D,,,,,,
BRA,25/09/2024,23:00,Gremio,Criciuma,1,2,A,,,,,,
BRA,28/09/2024,22:30,Palmeiras,Atletico-MG,2,1,H,,,,,,
BRA,29/09/2024,01:00,Botafogo RJ,Gremio,0,0,D,,,,,,
BRA,29/09/2024,15:00,Juventude,Bragantino,1,1,D,,,,,,
BRA,29/09/2024,20:00,Atletico GO,Fluminense,1,0,H,,,,,,
BRA,29/09/2024,20:00,Fortaleza,Cuiaba,1,0,H,,,,,,
BRA,29/09/2024,20:00,Sao Paulo,Corinthians,3,1,H,,,,,,
BRA,29/09/2024,22:30,Bahia,Criciuma,1,0,H,,,,,,
BRA,29/09/2024,22:30,Cruzeiro,Vasco,1,1,D,,,,,,
BRA,29/09/2024,22:30,Internacional,Vitoria,3,1,H,,,,,,
BRA,30/09/2024,00:00,Flamengo RJ,Athletico-PR,1,0,H,,,,,,
BRA,03/10/2024,23:00,Criciuma,Atletico GO,2,0,H,,,,,,
BRA,04/10/2024,01:30,Fluminense,Cruzeiro,1,0,H,,,,,,
BRA,05/10/2024,01:30,Gremio,Fortaleza,3,1,H,,,,,,
BRA,05/10/2024,20:30,Athletico-PR,Botafogo RJ,0,1,A,,,,,,
BRA,05/10/2024,20:30,Atletico-MG,Vitoria,2,2,D,,,,,,
BRA,05/10/2024,20:30,Bragantino,Palmeiras,0,0,D,,,,,,
BRA,05/10/2024,23:00,Bahia,Flamengo RJ,0,2,A,,,,,,
BRA,05/10/2024,23:00,Corinthians,Internacional,2,2,D,,,,,,
BRA,05/10/2024,23:00,Cuiaba,Sao Paulo,2,0,H,,,,,,
BRA,06/10/2024,01:00,Vasco,Juventude,1,1,D,,,,,,
BRA,09/10/2024,23:30,Atletico-MG,Gremio,2,1,H,,,,,,
BRA,17/10/2024,01:45,Fortaleza,Atletico-MG,1,1,D,,,,,,
BRA,17/10/2024,01:45,Sao Paulo,Vasco,3,0,H,,,,,,
BRA,18/10/2024,00:00,Corinthians,Athletico-PR,5,2,H,,,,,,
BRA,18/10/2024,00:00,Flamengo RJ,Fluminense,0,2,A,,,,,,
BRA,18/10/2024,23:00,Atletico GO,Cuiaba,0,0,D,,,,,,
BRA,19/10/2024,00:00,Botafogo RJ,Criciuma,1,1,D,,,,,,
BRA,19/10/2024,01:30,Cruzeiro,Bahia,1,1,D,,,,,,
BRA,19/10/2024,20:00,Internacional,Gremio,1,0,H,,,,,,
BRA,19/10/2024,20:00,Vitoria,Bragantino,1,0,H,,,,,,
BRA,21/10/2024,00:00,Juventude,Palmeiras,3,5,A,,,,,,
BRA,22/10/2024,23:30,Fluminense,Athletico-PR,1,0,H,,,,,,
BRA,24/10/2024,23:00,Vasco,Cuiaba,1,0,H,,,,,,
BRA,26/10/2024,20:30,Flamengo RJ,Juventude,4,2,H,,,,,,
BRA,26/10/2024,20:30,Gremio,Atletico GO,3,1,H,,,,,,
BRA,26/10/2024,20:30,Palmeiras,Fortaleza,2,2,D,,,,,,
BRA,26/10/2024,20:30,Vitoria,Fluminense,2,1,H,,,,,,
BRA,26/10/2024,22:30,Athletico-PR,Cruzeiro,3,0,H,,,,,,
BRA,26/10/2024,23:00,Atletico-MG,Internacional,1,3,A,,,,,,
BRA,26/10/2024,23:00,Bragantino,Botafogo RJ,0,1,A,,,,,,
BRA,27/10/2024,01:00,Criciuma,Sao Paulo,1,1,D,,,,,,
BRA,28/10/2024,22:00,Cuiaba,Corinthians,0,1,A,,,,,,
BRA,29/10/2024,00:00,Vasco,Bahia,3,2,H,,,,,,
BRA,30/10/2024,22:00,Internacional,Flamengo RJ,1,1,D,,,,,,
BRA,02/11/2024,00:00,Fluminense,Gremio,2,2,D,,,,,,
BRA,02/11/2024,19:00,Bragantino,Cuiaba,0,0,D,,,,,,
BRA,02/11/2024,21:30,Athletico-PR,Vitoria,1,2,A,,,,,,
BRA,02/11/2024,21:30,Juventude,Fortaleza,0,3,A,,,,,,
BRA,04/11/2024,23:00,Corinthians,Palmeiras,2,0,H,,,,,,
BRA,06/11/2024,00:30,Bahia,Sao Paulo,0,3,A,,,,,,
BRA,06/11/2024,00:30,Botafogo RJ,Vasco,3,0,H,,,,,,
BRA,06/11/2024,00:30,Internacional,Criciuma,2,0,H,,,,,,
BRA,07/11/2024,00:00,Atletico GO,Atletico-MG,1,0,H,,,,,,
BRA,07/11/2024,00:00,Cruzeiro,Flamengo RJ,0,1,A,,,,,,
BRA,08/11/2024,22:00,Internacional,Fluminense,2,0,H,,,,,,
BRA,09/11/2024,00:30,Palmeiras,Gremio,1,0,H,,,,,,
BRA,09/11/2024,19:30,Botafogo RJ,Cuiaba,0,0,D,,,,,,
BRA,09/11/2024,19:30,Vitoria,Corinthians,1,2,A,,,,,,
BRA,09/11/2024,22:00,Atletico GO,Bragantino,0,0,D,,,,,,
BRA,09/11/2024,22:00,Cruzeiro,Criciuma,2,1,H,,,,,,
BRA,09/11/2024,22:00,Fortaleza,Vasco,3,0,H,,,,,,
BRA,09/11/2024,22:00,Juventude,Bahia,2,1,H,,,,,,
BRA,10/11/2024,00:00,Sao Paulo,Athletico-PR,2,1,H,,,,,,
BRA,13/11/2024,23:00,Flamengo RJ,Atletico-MG,0,0,D,,,,,,
BRA,16/11/2024,21:30,Athletico-PR,Atletico-MG,1,0,H,,,,,,
BRA,20/11/2024,14:00,Corinthians,Cruzeiro,2,1,H,,,,,,
BRA,20/11/2024,19:30,Athletico-PR,Atletico GO,2,0,H,,,,,,
BRA,20/11/2024,19:30,Bragantino,Sao Paulo,1,1,D,,,,,,
BRA,20/11/2024,19:30,Criciuma,Vitoria,0,1,A,,,,,,
BRA,20/11/2024,21:00,Bahia,Palmeiras,1,2,A,,,,,,
BRA,20/11/2024,22:00,Cuiaba,Flamengo RJ,1,2,A,,,,,,
BRA,20/11/2024,22:00,Gremio,Juventude,2,2,D,,,,,,
BRA,21/11/2024,00:30,Atletico-MG,Botafogo RJ,0,0,D,,,,,,
BRA,21/11/2024,23:00,Vasco,Internacional,0,1,A,,,,,,
BRA,23/11/2024,00:30,Fluminense,Fortaleza,2,2,D,,,,,,
BRA,23/11/2024,22:30,Atletico GO,Palmeiras,0,1,A,,,,,,
BRA,23/11/2024,22:30,Botafogo RJ,Vitoria,1,1,D,,,,,,
BRA,23/11/2024,22:30,Juventude,Cuiaba,1,1,D,,,,,,
BRA,24/11/2024,00:30,Sao Paulo,Atletico-MG,2,2,D,,,,,,
