Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,B365H,B365D,B365A
BRA,31/05/2015,15:00,Santos,Sport Recife,2,2,D,,,,,,
BRA,31/05/2015,20:00,Atletico-MG,Vasco,3,0,H,,,,,,
BRA,31/05/2015,20:00,Corinthians,Palmeiras,0,2,A,,,,,,
BRA,31/05/2015,20:00,Goias,Gremio,1,1,D,,,,,,
BRA,31/05/2015,20:00,Internacional,Sao Paulo,0,0,D,,,,,,
BRA,31/05/2015,22:30,Figueirense,Cruzeiro,2,1,H,,,,,,
BRA,31/05/2015,22:30,Flamengo RJ,Fluminense,2,3,A,,,,,,
BRA,03/06/2015,23:30,Athletico-PR,Figueirense,1,0,H,,,,,,
BRA,03/06/2015,23:30,Chapecoense-SC,Joinville,2,0,H,,,,,,
BRA,03/06/2015,23:30,Vasco,Ponte Preta,0,3,A,,,,,,
BRA,04/06/2015,01:00,Sao Paulo,Santos,3,2,H,,,,,,
BRA,04/06/2015,02:00,Avai,Atletico-MG,1,4,A,,,,,,
BRA,04/06/2015,02:00,Cruzeiro,Flamengo RJ,1,0,H,,,,,,
BRA,04/06/2015,02:00,Gremio,Corinthians,3,1,H,,,,,,
BRA,04/06/2015,20:00,Fluminense,Coritiba,2,0,H,,,,,,
BRA,05/06/2015,01:00,Palmeiras,Internacional,1,1,D,,,,,,
BRA,05/06/2015,01:00,Sport Recife,Goias,1,0,H,,,,,,
BRA,06/06/2015,22:30,Atletico-MG,Cruzeiro,1,3,A,,,,,,
BRA,06/06/2015,22:30,Flamengo RJ,Chapecoense-SC,1,0,H,,,,,,
BRA,06/06/2015,22:30,Santos,Ponte Preta,2,2,D,,,,,,
BRA,07/06/2015,02:00,Athletico-PR,Vasco,2,0,H,,,,,,
BRA,07/06/2015,02:00,Joinville,Corinthians,0,1,A,,,,,,
BRA,07/06/2015,02:00,Sao Paulo,Gremio,2,0,H,,,,,,
BRA,07/06/2015,15:00,Internacional,Coritiba,2,0,H,,,,,,
BRA,07/06/2015,23:30,Figueirense,Palmeiras,2,1,H,,,,,,
BRA,07/06/2015,23:30,Fluminense,Sport Recife,0,0,D,,,,,,
BRA,07/06/2015,23:30,Goias,Avai,0,1,A,,,,,,
BRA,10/06/2015,23:30,Atletico-MG,Santos,2,2,D,,,,,,
BRA,13/06/2015,20:30,Chapecoense-SC,Sao Paulo,0,1,A,,,,,,
BRA,13/06/2015,20:30,Corinthians,Internacional,2,1,H,,,,,,
BRA,13/06/2015,20:30,Coritiba,Flamengo RJ,0,1,A,,,,,,
BRA,14/06/2015,01:00,Sport Recife,Joinville,2,1,H,,,,,,
BRA,14/06/2015,01:00,Vasco,Cruzeiro,1,3,A,,,,,,
BRA,14/06/2015,15:00,Ponte Preta,Goias,0,0,D,,,,,,
BRA,14/06/2015,20:00,Avai,Figueirense,1,1,D,,,,,,
BRA,14/06/2015,20:00,Gremio,Athletico-PR,2,1,H,,,,,,
BRA,14/06/2015,20:00,Palmeiras,Fluminense,2,1,H,,,,,,
BRA,19/06/2015,01:00,Figueirense,Internacional,0,0,D,,,,,,
BRA,20/06/2015,20:30,Flamengo RJ,Atletico-MG,0,2,A,,,,,,
BRA,20/06/2015,20:30,Santos,Corinthians,1,0,H,,,,,,
BRA,20/06/2015,20:30,Sport Recife,Vasco,2,1,H,,,,,,
BRA,21/06/2015,01:00,Gremio,Palmeiras,1,0,H,,,,,,
BRA,21/06/2015,15:00,Cruzeiro,Chapecoense-SC,0,1,A,,,,,,
BRA,21/06/2015,20:00,Athletico-PR,Coritiba,2,2,D,,,,,,
BRA,21/06/2015,20:00,Joinville,Goias,2,1,H,,,,,,
BRA,21/06/2015,20:00,Sao Paulo,Avai,1,1,D,,,,,,
BRA,24/06/2015,23:30,Fluminense,Ponte Preta,2,0,H,,,,,,
BRA,27/06/2015,20:00,Avai,Gremio,1,2,A,,,,,,
BRA,27/06/2015,20:00,Chapecoense-SC,Sport Recife,1,1,D,,,,,,
BRA,28/06/2015,01:00,Corinthians,Figueirense,2,1,H,,,,,,
BRA,28/06/2015,15:00,Atletico-MG,Joinville,1,0,H,,,,,,
BRA,28/06/2015,20:00,Coritiba,Cruzeiro,1,0,H,,,,,,
BRA,28/06/2015,20:00,Goias,Fluminense,1,2,A,,,,,,
BRA,28/06/2015,20:00,Palmeiras,Sao Paulo,4,0,H,,,,,,
BRA,28/06/2015,20:00,Ponte Preta,Athletico-PR,2,1,H,,,,,,
BRA,28/06/2015,22:30,Internacional,Santos,1,0,H,,,,,,
BRA,28/06/2015,22:30,Vasco,Flamengo RJ,1,0,H,,,,,,
BRA,01/07/2015,23:30,Sport Recife,Internacional,3,0,H,,,,,,
BRA,01/07/2015,23:30,Vasco,Avai,1,0,H,,,,,,
BRA,02/07/2015,01:00,Atletico-MG,Coritiba,2,0,H,,,,,,
BRA,02/07/2015,01:00,Palmeiras,Chapecoense-SC,2,0,H,,,,,,
BRA,02/07/2015,02:00,Athletico-PR,Sao Paulo,2,1,H,,,,,,
BRA,02/07/2015,02:00,Gremio,Cruzeiro,1,0,H,,,,,,
BRA,02/07/2015,02:00,Joinville,Flamengo RJ,0,1,A,,,,,,
BRA,02/07/2015,23:30,Corinthians,Ponte Preta,2,0,H,,,,,,
BRA,02/07/2015,23:30,Figueirense,Goias,3,1,H,,,,,,
BRA,03/07/2015,01:00,Fluminense,Santos,2,1,H,,,,,,
BRA,04/07/2015,19:00,Coritiba,Joinville,0,0,D,,,,,,
BRA,05/07/2015,01:00,Chapecoense-SC,Vasco,1,0,H,,,,,,
BRA,05/07/2015,01:00,Cruzeiro,Athletico-PR,2,0,H,,,,,,
BRA,05/07/2015,15:00,Avai,Sport Recife,2,2,D,,,,,,
BRA,05/07/2015,20:00,Goias,Corinthians,0,0,D,,,,,,
BRA,05/07/2015,20:00,Santos,Gremio,1,3,A,,,,,,
BRA,05/07/2015,20:00,Sao Paulo,Fluminense,0,0,D,,,,,,
BRA,05/07/2015,22:30,Flamengo RJ,Figueirense,1,2,A,,,,,,
BRA,05/07/2015,22:30,Internacional,Atletico-MG,1,3,A,,,,,,
BRA,05/07/2015,22:30,Ponte Preta,Palmeiras,0,2,A,,,,,,
BRA,08/07/2015,23:30,Chapecoense-SC,Gremio,1,0,H,,,,,,
BRA,08/07/2015,23:30,Coritiba,Ponte Preta,0,0,D,,,,,,
BRA,08/07/2015,23:30,Goias,Santos,4,1,H,,,,,,
BRA,09/07/2015,01:00,Figueirense,Joinville,0,2,A,,,,,,
BRA,09/07/2015,01:00,Palmeiras,Avai,3,0,H,,,,,,
BRA,09/07/2015,02:00,Atletico-MG,Sport Recife,2,1,H,,,,,,
BRA,09/07/2015,02:00,Internacional,Flamengo RJ,1,2,A,,,,,,
BRA,09/07/2015,02:00,Vasco,Sao Paulo,0,4,A,,,,,,
BRA,09/07/2015,23:30,Corinthians,Athletico-PR,2,0,H,,,,,,
BRA,10/07/2015,01:00,Fluminense,Cruzeiro,1,0,H,,,,,,
BRA,11/07/2015,22:30,Gremio,Vasco,2,0,H,,,,,,
BRA,11/07/2015,22:30,Santos,Figueirense,3,0,H,,,,,,
BRA,12/07/2015,01:00,Ponte Preta,Atletico-MG,0,2,A,,,,,,
BRA,12/07/2015,15:00,Sao Paulo,Coritiba,3,1,H,,,,,,
BRA,12/07/2015,20:00,Athletico-PR,Fluminense,1,2,A,,,,,,
BRA,12/07/2015,20:00,Cruzeiro,Goias,1,0,H,,,,,,
BRA,12/07/2015,20:00,Flamengo RJ,Corinthians,0,3,A,,,,,,
BRA,12/07/2015,20:00,Joinville,Internacional,0,2,A,,,,,,
BRA,12/07/2015,22:30,Avai,Chapecoense-SC,2,1,H,,,,,,
BRA,12/07/2015,22:30,Sport Recife,Palmeiras,2,2,D,,,,,,
BRA,18/07/2015,22:30,Flamengo RJ,Gremio,1,0,H,,,,,,
BRA,18/07/2015,22:30,Internacional,Goias,2,1,H,,,,,,
BRA,19/07/2015,01:00,Corinthians,Atletico-MG,1,0,H,,,,,,
BRA,19/07/2015,15:00,Athletico-PR,Chapecoense-SC,1,0,H,,,,,,
BRA,19/07/2015,20:00,Figueirense,Coritiba,0,0,D,,,,,,
BRA,19/07/2015,20:00,Fluminense,Vasco,1,2,A,,,,,,
BRA,19/07/2015,20:00,Palmeiras,Santos,1,0,H,,,,,,
BRA,19/07/2015,20:00,Sport Recife,Sao Paulo,2,0,H,,,,,,
BRA,19/07/2015,22:30,Cruzeiro,Avai,1,1,D,,,,,,
BRA,19/07/2015,22:30,Joinville,Ponte Preta,1,1,D,,,,,,
BRA,25/07/2015,22:30,Avai,Athletico-PR,1,2,A,,,,,,
BRA,25/07/2015,23:30,Gremio,Sport Recife,1,1,D,,,,,,
BRA,26/07/2015,01:00,Atletico-MG,Figueirense,1,0,H,,,,,,
BRA,26/07/2015,15:00,Chapecoense-SC,Fluminense,2,1,H,,,,,,
BRA,26/07/2015,15:00,Santos,Joinville,2,0,H,,,,,,
BRA,26/07/2015,20:00,Coritiba,Corinthians,1,1,D,,,,,,
BRA,26/07/2015,20:00,Goias,Flamengo RJ,0,1,A,,,,,,
BRA,26/07/2015,20:00,Ponte Preta,Internacional,0,0,D,,,,,,
BRA,26/07/2015,20:00,Sao Paulo,Cruzeiro,1,0,H,,,,,,
BRA,26/07/2015,22:30,Vasco,Palmeiras,1,4,A,,,,,,
BRA,30/07/2015,02:00,Atletico-MG,Sao Paulo,3,1,H,,,,,,
BRA,30/07/2015,02:00,Corinthians,Vasco,3,0,H,,,,,,
BRA,01/08/2015,22:30,Fluminense,Gremio,1,0,H,,,,,,
BRA,02/08/2015,15:00,Coritiba,Goias,1,1,D,,,,,,
BRA,02/08/2015,15:00,Palmeiras,Athletico-PR,0,1,A,,,,,,
BRA,02/08/2015,20:00,Figueirense,Ponte Preta,3,1,H,,,,,,
BRA,02/08/2015,20:00,Flamengo RJ,Santos,2,2,D,,,,,,
BRA,02/08/2015,20:00,Internacional,Chapecoense-SC,0,0,D,,,,,,
BRA,02/08/2015,20:00,Joinville,Avai,2,0,H,,,,,,
BRA,02/08/2015,22:30,Sport Recife,Cruzeiro,0,0,D,,,,,,
BRA,08/08/2015,22:30,Avai,Fluminense,1,0,H,,,,,,
BRA,09/08/2015,01:00,Santos,Coritiba,3,0,H,,,,,,
BRA,09/08/2015,15:00,Athletico-PR,Sport Recife,1,1,D,,,,,,
BRA,09/08/2015,15:00,Vasco,Joinville,0,0,D,,,,,,
BRA,09/08/2015,20:00,Cruzeiro,Palmeiras,2,1,H,,,,,,
BRA,09/08/2015,20:00,Goias,Atletico-MG,0,0,D,,,,,,
BRA,09/08/2015,20:00,Ponte Preta,Flamengo RJ,1,0,H,,,,,,
BRA,09/08/2015,20:00,Sao Paulo,Corinthians,1,1,D,,,,,,
BRA,09/08/2015,22:30,Chapecoense-SC,Figueirense,2,2,D,,,,,,
BRA,09/08/2015,22:30,Gremio,Internacional,5,0,H,,,,,,
BRA,12/08/2015,23:30,Coritiba,Palmeiras,2,1,H,,,,,,
BRA,12/08/2015,23:30,Flamengo RJ,Athletico-PR,3,2,H,,,,,,
BRA,13/08/2015,01:00,Goias,Chapecoense-SC,0,0,D,,,,,,
BRA,13/08/2015,01:00,Santos,Vasco,1,0,H,,,,,,
BRA,13/08/2015,02:00,Corinthians,Sport Recife,4,3,H,,,,,,
BRA,13/08/2015,02:00,Figueirense,Sao Paulo,0,2,A,,,,,,
BRA,13/08/2015,02:00,Internacional,Fluminense,1,0,H,,,,,,
BRA,13/08/2015,23:30,Ponte Preta,Avai,2,0,H,,,,,,
BRA,14/08/2015,01:00,Atletico-MG,Gremio,0,2,A,,,,,,
BRA,14/08/2015,01:00,Joinville,Cruzeiro,3,0,H,,,,,,
BRA,15/08/2015,22:30,Athletico-PR,Santos,0,0,D,,,,,,
BRA,15/08/2015,22:30,Vasco,Coritiba,0,1,A,,,,,,
BRA,16/08/2015,01:00,Sao Paulo,Goias,0,3,A,,,,,,
BRA,16/08/2015,15:00,Palmeiras,Flamengo RJ,4,2,H,,,,,,
BRA,16/08/2015,20:00,Avai,Corinthians,1,2,A,,,,,,
BRA,16/08/2015,20:00,Cruzeiro,Internacional,0,0,D,,,,,,
BRA,16/08/2015,20:00,Fluminense,Figueirense,2,1,H,,,,,,
BRA,16/08/2015,20:00,Sport Recife,Ponte Preta,1,1,D,,,,,,
BRA,16/08/2015,22:30,Chapecoense-SC,Atletico-MG,2,1,H,,,,,,
BRA,16/08/2015,22:30,Gremio,Joinville,2,1,H,,,,,,
BRA,22/08/2015,22:30,Goias,Vasco,3,0,H,,,,,,
BRA,22/08/2015,22:30,Santos,Avai,5,2,H,,,,,,
BRA,23/08/2015,01:00,Figueirense,Sport Recife,2,1,H,,,,,,
BRA,23/08/2015,15:00,Coritiba,Chapecoense-SC,1,0,H,,,,,,
BRA,23/08/2015,15:00,Ponte Preta,Gremio,0,0,D,,,,,,
BRA,23/08/2015,20:00,Corinthians,Cruzeiro,3,0,H,,,,,,
BRA,23/08/2015,20:00,Flamengo RJ,Sao Paulo,2,1,H,,,,,,
BRA,23/08/2015,20:00,Internacional,Athletico-PR,2,0,H,,,,,,
BRA,23/08/2015,20:00,Joinville,Fluminense,2,1,H,,,,,,
BRA,23/08/2015,22:30,Atletico-MG,Palmeiras,2,1,H,,,,,,
BRA,29/08/2015,22:30,Vasco,Figueirense,0,1,A,,,,,,
BRA,30/08/2015,01:00,Sao Paulo,Ponte Preta,3,0,H,,,,,,
BRA,30/08/2015,15:00,Avai,Internacional,3,0,H,,,,,,
BRA,30/08/2015,15:00,Gremio,Coritiba,0,0,D,,,,,,
BRA,30/08/2015,20:00,Chapecoense-SC,Corinthians,1,3,A,,,,,,
BRA,30/08/2015,20:00,Fluminense,Atletico-MG,1,2,A,,,,,,
BRA,30/08/2015,20:00,Palmeiras,Joinville,3,2,H,,,,,,
BRA,30/08/2015,20:00,Sport Recife,Flamengo RJ,0,1,A,,,,,,
BRA,30/08/2015,22:30,Athletico-PR,Goias,3,0,H,,,,,,
BRA,30/08/2015,22:30,Cruzeiro,Santos,0,1,A,,,,,,
BRA,02/09/2015,23:30,Internacional,Vasco,6,0,H,,,,,,
BRA,02/09/2015,23:30,Joinville,Sao Paulo,0,0,D,,,,,,
BRA,02/09/2015,23:30,Ponte Preta,Cruzeiro,1,2,A,,,,,,
BRA,03/09/2015,01:00,Atletico-MG,Athletico-PR,0,1,A,,,,,,
BRA,03/09/2015,01:00,Flamengo RJ,Avai,3,0,H,,,,,,
BRA,03/09/2015,02:00,Corinthians,Fluminense,2,0,H,,,,,,
BRA,03/09/2015,02:00,Coritiba,Sport Recife,0,0,D,,,,,,
BRA,03/09/2015,02:00,Goias,Palmeiras,1,0,H,,,,,,
BRA,03/09/2015,23:30,Santos,Chapecoense-SC,3,1,H,,,,,,
BRA,04/09/2015,01:00,Figueirense,Gremio,0,2,A,,,,,,
BRA,05/09/2015,23:30,Sao Paulo,Internacional,2,0,H,,,,,,
BRA,05/09/2015,23:30,Vasco,Atletico-MG,1,2,A,,,,,,
BRA,06/09/2015,01:00,Athletico-PR,Joinville,0,0,D,,,,,,
BRA,06/09/2015,15:00,Chapecoense-SC,Ponte Preta,0,0,D,,,,,,
BRA,06/09/2015,15:00,Cruzeiro,Figueirense,5,1,H,,,,,,
BRA,06/09/2015,20:00,Avai,Coritiba,0,2,A,,,,,,
BRA,06/09/2015,20:00,Fluminense,Flamengo RJ,1,3,A,,,,,,
BRA,06/09/2015,20:00,Gremio,Goias,2,1,H,,,,,,
BRA,06/09/2015,20:00,Palmeiras,Corinthians,3,3,D,,,,,,
BRA,06/09/2015,22:30,Sport Recife,Santos,1,1,D,,,,,,
BRA,09/09/2015,23:30,Atletico-MG,Avai,2,0,H,,,,,,
BRA,09/09/2015,23:30,Internacional,Palmeiras,1,0,H,,,,,,
BRA,09/09/2015,23:30,Ponte Preta,Vasco,0,1,A,,,,,,
BRA,10/09/2015,01:00,Figueirense,Athletico-PR,1,1,D,,,,,,
BRA,10/09/2015,02:00,Corinthians,Gremio,1,1,D,,,,,,
BRA,10/09/2015,02:00,Coritiba,Fluminense,1,1,D,,,,,,
BRA,10/09/2015,02:00,Santos,Sao Paulo,3,0,H,,,,,,
BRA,10/09/2015,23:30,Goias,Sport Recife,1,0,H,,,,,,
BRA,11/09/2015,01:00,Flamengo RJ,Cruzeiro,2,0,H,,,,,,
BRA,11/09/2015,01:00,Joinville,Chapecoense-SC,0,0,D,,,,,,
BRA,12/09/2015,22:30,Coritiba,Internacional,0,1,A,,,,,,
BRA,13/09/2015,01:00,Palmeiras,Figueirense,2,0,H,,,,,,
BRA,13/09/2015,15:00,Corinthians,Joinville,3,0,H,,,,,,
BRA,13/09/2015,15:00,Ponte Preta,Santos,3,1,H,,,,,,
BRA,13/09/2015,20:00,Chapecoense-SC,Flamengo RJ,1,3,A,,,,,,
BRA,13/09/2015,20:00,Cruzeiro,Atletico-MG,1,1,D,,,,,,
BRA,13/09/2015,20:00,Gremio,Sao Paulo,1,2,A,,,,,,
BRA,13/09/2015,20:00,Vasco,Athletico-PR,2,0,H,,,,,,
BRA,13/09/2015,22:30,Avai,Goias,2,1,H,,,,,,
BRA,13/09/2015,22:30,Sport Recife,Fluminense,1,0,H,,,,,,
BRA,16/09/2015,23:30,Fluminense,Palmeiras,1,4,A,,,,,,
BRA,16/09/2015,23:30,Goias,Ponte Preta,1,2,A,,,,,,
BRA,16/09/2015,23:30,Joinville,Sport Recife,1,1,D,,,,,,
BRA,17/09/2015,01:00,Athletico-PR,Gremio,1,2,A,,,,,,
BRA,17/09/2015,01:00,Figueirense,Avai,0,1,A,,,,,,
BRA,17/09/2015,02:00,Cruzeiro,Vasco,2,2,D,,,,,,
BRA,17/09/2015,02:00,Internacional,Corinthians,2,1,H,,,,,,
BRA,17/09/2015,02:00,Santos,Atletico-MG,4,0,H,,,,,,
BRA,17/09/2015,23:30,Sao Paulo,Chapecoense-SC,0,0,D,,,,,,
BRA,18/09/2015,01:00,Flamengo RJ,Coritiba,0,2,A,,,,,,
BRA,19/09/2015,22:30,Internacional,Figueirense,1,1,D,,,,,,
BRA,19/09/2015,22:30,Palmeiras,Gremio,3,2,H,,,,,,
BRA,20/09/2015,01:00,Ponte Preta,Fluminense,3,1,H,,,,,,
BRA,20/09/2015,15:00,Corinthians,Santos,2,0,H,,,,,,
BRA,20/09/2015,15:00,Goias,Joinville,3,0,H,,,,,,
BRA,20/09/2015,20:00,Atletico-MG,Flamengo RJ,4,1,H,,,,,,
BRA,20/09/2015,20:00,Avai,Sao Paulo,2,1,H,,,,,,
BRA,20/09/2015,20:00,Vasco,Sport Recife,2,1,H,,,,,,
BRA,20/09/2015,22:30,Chapecoense-SC,Cruzeiro,0,2,A,,,,,,
BRA,20/09/2015,22:30,Coritiba,Athletico-PR,2,0,H,,,,,,
BRA,26/09/2015,22:30,Fluminense,Goias,2,0,H,,,,,,
BRA,27/09/2015,01:00,Gremio,Avai,3,1,H,,,,,,
BRA,27/09/2015,15:00,Athletico-PR,Ponte Preta,1,2,A,,,,,,
BRA,27/09/2015,15:00,Santos,Internacional,3,1,H,,,,,,
BRA,27/09/2015,20:00,Figueirense,Corinthians,1,3,A,,,,,,
BRA,27/09/2015,20:00,Flamengo RJ,Vasco,1,2,A,,,,,,
BRA,27/09/2015,20:00,Joinville,Atletico-MG,2,2,D,,,,,,
BRA,27/09/2015,20:00,Sao Paulo,Palmeiras,1,1,D,,,,,,
BRA,27/09/2015,22:30,Cruzeiro,Coritiba,2,0,H,,,,,,
BRA,27/09/2015,22:30,Sport Recife,Chapecoense-SC,3,0,H,,,,,,
BRA,03/10/2015,22:30,Coritiba,Atletico-MG,0,3,A,,,,,,
BRA,03/10/2015,22:30,Internacional,Sport Recife,2,1,H,,,,,,
BRA,04/10/2015,01:00,Sao Paulo,Athletico-PR,1,0,H,,,,,,
BRA,04/10/2015,15:00,Avai,Vasco,1,1,D,,,,,,
BRA,04/10/2015,15:00,Flamengo RJ,Joinville,2,0,H,,,,,,
BRA,04/10/2015,20:00,Cruzeiro,Gremio,0,0,D,,,,,,
BRA,04/10/2015,20:00,Goias,Figueirense,2,3,A,,,,,,
BRA,04/10/2015,20:00,Ponte Preta,Corinthians,2,2,D,,,,,,
BRA,04/10/2015,20:00,Santos,Fluminense,3,1,H,,,,,,
BRA,04/10/2015,22:30,Chapecoense-SC,Palmeiras,5,1,H,,,,,,
BRA,14/10/2015,23:30,Atletico-MG,Internacional,2,1,H,,,,,,
BRA,14/10/2015,23:30,Sport Recife,Avai,3,0,H,,,,,,
BRA,15/10/2015,01:00,Figueirense,Flamengo RJ,3,0,H,,,,,,
BRA,15/10/2015,01:00,Joinville,Coritiba,3,1,H,,,,,,
BRA,15/10/2015,01:00,Palmeiras,Ponte Preta,0,1,A,,,,,,
BRA,15/10/2015,02:00,Athletico-PR,Cruzeiro,2,2,D,,,,,,
BRA,15/10/2015,02:00,Fluminense,Sao Paulo,2,0,H,,,,,,
BRA,15/10/2015,23:30,Corinthians,Goias,3,0,H,,,,,,
BRA,15/10/2015,23:30,Vasco,Chapecoense-SC,1,1,D,,,,,,
BRA,16/10/2015,01:00,Gremio,Santos,1,0,H,,,,,,
BRA,17/10/2015,22:30,Avai,Palmeiras,1,3,A,,,,,,
BRA,18/10/2015,01:00,Joinville,Figueirense,1,0,H,,,,,,
BRA,18/10/2015,14:00,Cruzeiro,Fluminense,2,0,H,,,,,,
BRA,18/10/2015,14:00,Ponte Preta,Coritiba,3,0,H,,,,,,
BRA,18/10/2015,19:00,Athletico-PR,Corinthians,1,4,A,,,,,,
BRA,18/10/2015,19:00,Flamengo RJ,Internacional,0,1,A,,,,,,
BRA,18/10/2015,19:00,Sao Paulo,Vasco,2,2,D,,,,,,
BRA,18/10/2015,20:00,Gremio,Chapecoense-SC,2,3,A,,,,,,
BRA,18/10/2015,20:00,Santos,Goias,3,1,H,,,,,,
BRA,18/10/2015,21:30,Sport Recife,Atletico-MG,4,1,H,,,,,,
BRA,24/10/2015,20:00,Fluminense,Athletico-PR,0,1,A,,,,,,
BRA,24/10/2015,21:30,Figueirense,Santos,0,0,D,,,,,,
BRA,24/10/2015,21:30,Internacional,Joinville,1,0,H,,,,,,
BRA,25/10/2015,00:00,Palmeiras,Sport Recife,0,2,A,,,,,,
BRA,25/10/2015,19:00,Chapecoense-SC,Avai,0,0,D,,,,,,
BRA,25/10/2015,19:00,Corinthians,Flamengo RJ,1,0,H,,,,,,
BRA,25/10/2015,19:00,Coritiba,Sao Paulo,1,2,A,,,,,,
BRA,25/10/2015,19:00,Vasco,Gremio,0,0,D,,,,,,
BRA,25/10/2015,20:00,Goias,Cruzeiro,0,1,A,,,,,,
BRA,25/10/2015,21:30,Atletico-MG,Ponte Preta,2,1,H,,,,,,
BRA,31/10/2015,19:00,Sao Paulo,Sport Recife,3,0,H,,,,,,
BRA,31/10/2015,21:30,Avai,Cruzeiro,1,1,D,,,,,,
BRA,31/10/2015,21:30,Ponte Preta,Joinville,1,0,H,,,,,,
BRA,31/10/2015,23:00,Coritiba,Figueirense,1,1,D,,,,,,
BRA,01/11/2015,19:00,Atletico-MG,Corinthians,0,3,A,,,,,,
BRA,01/11/2015,19:00,Chapecoense-SC,Athletico-PR,0,0,D,,,,,,
BRA,01/11/2015,19:00,Gremio,Flamengo RJ,2,0,H,,,,,,
BRA,01/11/2015,19:00,Santos,Palmeiras,2,1,H,,,,,,
BRA,01/11/2015,20:00,Vasco,Fluminense,0,1,A,,,,,,
BRA,01/11/2015,21:30,Goias,Internacional,2,1,H,,,,,,
BRA,07/11/2015,19:00,Internacional,Ponte Preta,1,0,H,,,,,,
BRA,07/11/2015,21:30,Athletico-PR,Avai,2,1,H,,,,,,
BRA,07/11/2015,21:30,Corinthians,Coritiba,2,1,H,,,,,,
BRA,07/11/2015,23:00,Fluminense,Chapecoense-SC,2,3,A,,,,,,
BRA,08/11/2015,19:00,Cruzeiro,Sao Paulo,2,1,H,,,,,,
BRA,08/11/2015,19:00,Figueirense,Atletico-MG,0,1,A,,,,,,
BRA,08/11/2015,19:00,Flamengo RJ,Goias,4,1,H,,,,,,
BRA,08/11/2015,19:00,Palmeiras,Vasco,0,2,A,,,,,,
BRA,08/11/2015,20:00,Joinville,Santos,0,0,D,,,,,,
BRA,08/11/2015,21:30,Sport Recife,Gremio,1,0,H,,,,,,
BRA,15/11/2015,19:00,Cruzeiro,Sport Recife,3,0,H,,,,,,
BRA,18/11/2015,21:30,Goias,Coritiba,1,3,A,,,,,,
BRA,18/11/2015,23:00,Athletico-PR,Palmeiras,3,3,D,,,,,,
BRA,18/11/2015,23:00,Avai,Joinville,2,1,H,,,,,,
BRA,18/11/2015,23:00,Ponte Preta,Figueirense,0,1,A,,,,,,
BRA,19/11/2015,21:30,Chapecoense-SC,Internacional,1,0,H,,,,,,
BRA,19/11/2015,21:30,Gremio,Fluminense,1,0,H,,,,,,
